num_date_time,answer
17 2020-08-27 05,852.66650390625
17 2020-08-27 06,1253.9661865234375
17 2020-08-27 07,1628.17529296875
17 2020-08-27 08,1774.378173828125
17 2020-08-27 09,1843.608154296875
17 2020-08-27 10,1879.523681640625
17 2020-08-27 11,1888.110595703125
17 2020-08-27 12,1862.00341796875
17 2020-08-27 13,1886.6531982421875
17 2020-08-27 14,1872.942626953125
17 2020-08-27 15,1855.886962890625
17 2020-08-27 16,1837.70361328125
17 2020-08-27 17,1775.3328857421875
17 2020-08-27 18,1430.713134765625
17 2020-08-27 19,1244.823486328125
17 2020-08-27 20,1071.664306640625
17 2020-08-27 21,889.1118774414062
17 2020-08-27 22,785.923828125
17 2020-08-27 23,698.8624267578125
17 2020-08-28 00,626.235595703125
17 2020-08-28 01,617.466796875
17 2020-08-28 02,603.3527221679688
17 2020-08-28 03,582.300048828125
17 2020-08-28 04,629.88232421875
17 2020-08-28 05,733.2985229492188
17 2020-08-28 06,1152.251953125
17 2020-08-28 07,1624.4322509765625
17 2020-08-28 08,1777.4404296875
17 2020-08-28 09,1859.2672119140625
17 2020-08-28 10,1907.50439453125
17 2020-08-28 11,1923.5469970703125
17 2020-08-28 12,1902.6505126953125
17 2020-08-28 13,1915.7447509765625
17 2020-08-28 14,1887.4072265625
17 2020-08-28 15,1863.35009765625
17 2020-08-28 16,1837.5089111328125
17 2020-08-28 17,1767.981201171875
17 2020-08-28 18,1386.133544921875
17 2020-08-28 19,1188.709716796875
17 2020-08-28 20,967.3900146484375
17 2020-08-28 21,803.4781494140625
17 2020-08-28 22,724.2225341796875
17 2020-08-28 23,655.44775390625
17 2020-08-29 00,592.1973266601562
17 2020-08-29 01,586.6347045898438
17 2020-08-29 02,581.2025146484375
17 2020-08-29 03,568.499267578125
17 2020-08-29 04,582.485595703125
17 2020-08-29 05,584.6142578125
17 2020-08-29 06,578.9957275390625
17 2020-08-29 07,706.574462890625
17 2020-08-29 08,816.0779418945312
17 2020-08-29 09,845.2289428710938
17 2020-08-29 10,884.156005859375
17 2020-08-29 11,900.4119262695312
17 2020-08-29 12,869.0078125
17 2020-08-29 13,891.2576904296875
17 2020-08-29 14,863.54833984375
17 2020-08-29 15,871.6414794921875
17 2020-08-29 16,800.5704345703125
17 2020-08-29 17,767.984130859375
17 2020-08-29 18,692.8204956054688
17 2020-08-29 19,681.717529296875
17 2020-08-29 20,673.5918579101562
17 2020-08-29 21,641.7431640625
17 2020-08-29 22,605.5010375976562
17 2020-08-29 23,588.5918579101562
17 2020-08-30 00,550.0785522460938
17 2020-08-30 01,552.8311157226562
17 2020-08-30 02,547.46728515625
17 2020-08-30 03,538.5106201171875
17 2020-08-30 04,551.8948364257812
17 2020-08-30 05,554.6461791992188
17 2020-08-30 06,551.40380859375
17 2020-08-30 07,592.186279296875
17 2020-08-30 08,645.9405517578125
17 2020-08-30 09,660.9208984375
17 2020-08-30 10,699.2528076171875
17 2020-08-30 11,738.9461669921875
17 2020-08-30 12,759.2005615234375
17 2020-08-30 13,783.8193359375
17 2020-08-30 14,766.237548828125
17 2020-08-30 15,800.2496948242188
17 2020-08-30 16,779.6858520507812
17 2020-08-30 17,776.9047241210938
17 2020-08-30 18,718.6580810546875
17 2020-08-30 19,710.775390625
17 2020-08-30 20,691.4783325195312
17 2020-08-30 21,662.8446044921875
17 2020-08-30 22,623.378662109375
17 2020-08-30 23,596.9642944335938
17 2020-08-31 00,555.6297607421875
17 2020-08-31 01,559.644287109375
17 2020-08-31 02,547.5291748046875
17 2020-08-31 03,533.64453125
17 2020-08-31 04,626.0126953125
17 2020-08-31 05,848.593994140625
17 2020-08-31 06,1278.7186279296875
17 2020-08-31 07,1626.5338134765625
17 2020-08-31 08,1797.1376953125
17 2020-08-31 09,1890.88232421875
17 2020-08-31 10,1920.663330078125
17 2020-08-31 11,1933.854248046875
17 2020-08-31 12,1902.15673828125
17 2020-08-31 13,1930.580322265625
17 2020-08-31 14,1917.054931640625
17 2020-08-31 15,1897.777099609375
17 2020-08-31 16,1881.8555908203125
17 2020-08-31 17,1812.4981689453125
17 2020-08-31 18,1490.837890625
17 2020-08-31 19,1289.615478515625
17 2020-08-31 20,1102.21923828125
17 2020-08-31 21,891.2886962890625
17 2020-08-31 22,782.060791015625
17 2020-08-31 23,699.10546875
18 2020-08-25 00,2029.004638671875
18 2020-08-25 01,1961.581298828125
18 2020-08-25 02,1909.389404296875
18 2020-08-25 03,1823.7425537109375
18 2020-08-25 04,671.1026611328125
18 2020-08-25 05,657.12451171875
18 2020-08-25 06,774.17822265625
18 2020-08-25 07,2482.228759765625
18 2020-08-25 08,3120.98876953125
18 2020-08-25 09,3403.00244140625
18 2020-08-25 10,3495.347412109375
18 2020-08-25 11,3510.60693359375
18 2020-08-25 12,3544.25634765625
18 2020-08-25 13,3405.855712890625
18 2020-08-25 14,3369.6201171875
18 2020-08-25 15,3325.77880859375
18 2020-08-25 16,3544.29931640625
18 2020-08-25 17,3653.826416015625
18 2020-08-25 18,3456.4912109375
18 2020-08-25 19,3011.638671875
18 2020-08-25 20,1952.187744140625
18 2020-08-25 21,1450.0067138671875
18 2020-08-25 22,1198.19482421875
18 2020-08-25 23,1782.7659912109375
18 2020-08-26 00,2210.01513671875
18 2020-08-26 01,2096.42578125
18 2020-08-26 02,2031.470703125
18 2020-08-26 03,1951.72607421875
18 2020-08-26 04,728.2384033203125
18 2020-08-26 05,712.630615234375
18 2020-08-26 06,842.47314453125
18 2020-08-26 07,2353.33837890625
18 2020-08-26 08,3194.46484375
18 2020-08-26 09,3457.599609375
18 2020-08-26 10,3559.02587890625
18 2020-08-26 11,3571.507568359375
18 2020-08-26 12,3599.488525390625
18 2020-08-26 13,3418.338134765625
18 2020-08-26 14,3277.876953125
18 2020-08-26 15,3181.2080078125
18 2020-08-26 16,3603.737060546875
18 2020-08-26 17,3698.9140625
18 2020-08-26 18,3471.38037109375
18 2020-08-26 19,2919.438720703125
18 2020-08-26 20,1653.3419189453125
18 2020-08-26 21,1385.68115234375
18 2020-08-26 22,1181.5101318359375
18 2020-08-26 23,1848.6009521484375
18 2020-08-27 00,2187.609619140625
18 2020-08-27 01,2113.124267578125
18 2020-08-27 02,2058.87109375
18 2020-08-27 03,2003.27587890625
18 2020-08-27 04,733.970703125
18 2020-08-27 05,709.0726318359375
18 2020-08-27 06,836.38232421875
18 2020-08-27 07,2430.50927734375
18 2020-08-27 08,3160.799560546875
18 2020-08-27 09,3466.94287109375
18 2020-08-27 10,3573.265625
18 2020-08-27 11,3591.66357421875
18 2020-08-27 12,3629.943359375
18 2020-08-27 13,3019.42041015625
18 2020-08-27 14,2901.907958984375
18 2020-08-27 15,2973.0791015625
18 2020-08-27 16,3630.24755859375
18 2020-08-27 17,3706.94091796875
18 2020-08-27 18,3455.076171875
18 2020-08-27 19,2917.1279296875
18 2020-08-27 20,1521.666259765625
18 2020-08-27 21,1296.181640625
18 2020-08-27 22,1187.6956787109375
18 2020-08-27 23,1839.4945068359375
18 2020-08-28 00,2173.127197265625
18 2020-08-28 01,2105.270751953125
18 2020-08-28 02,2062.52880859375
18 2020-08-28 03,1992.492919921875
18 2020-08-28 04,711.37060546875
18 2020-08-28 05,678.82958984375
18 2020-08-28 06,786.03515625
18 2020-08-28 07,2527.52685546875
18 2020-08-28 08,3150.631103515625
18 2020-08-28 09,3480.8466796875
18 2020-08-28 10,3625.5361328125
18 2020-08-28 11,3637.7412109375
18 2020-08-28 12,3693.923828125
18 2020-08-28 13,3087.341796875
18 2020-08-28 14,2920.8544921875
18 2020-08-28 15,3031.68798828125
18 2020-08-28 16,3617.46240234375
18 2020-08-28 17,3682.897216796875
18 2020-08-28 18,3394.3056640625
18 2020-08-28 19,2667.748046875
18 2020-08-28 20,1378.09912109375
18 2020-08-28 21,1232.69482421875
18 2020-08-28 22,1089.927490234375
18 2020-08-28 23,1873.293701171875
18 2020-08-29 00,1940.69140625
18 2020-08-29 01,1913.191650390625
18 2020-08-29 02,1922.765380859375
18 2020-08-29 03,1803.6572265625
18 2020-08-29 04,657.512451171875
18 2020-08-29 05,616.77587890625
18 2020-08-29 06,636.3780517578125
18 2020-08-29 07,673.4769287109375
18 2020-08-29 08,836.161376953125
18 2020-08-29 09,959.94189453125
18 2020-08-29 10,976.040771484375
18 2020-08-29 11,1024.9075927734375
18 2020-08-29 12,1068.41455078125
18 2020-08-29 13,1086.593994140625
18 2020-08-29 14,1088.921142578125
18 2020-08-29 15,1099.58740234375
18 2020-08-29 16,1172.24462890625
18 2020-08-29 17,1443.3294677734375
18 2020-08-29 18,898.6605224609375
18 2020-08-29 19,870.38427734375
18 2020-08-29 20,832.516845703125
18 2020-08-29 21,827.20703125
18 2020-08-29 22,756.2030029296875
18 2020-08-29 23,1624.971923828125
18 2020-08-30 00,1582.24169921875
18 2020-08-30 01,1565.825439453125
18 2020-08-30 02,1552.0565185546875
18 2020-08-30 03,1434.62060546875
18 2020-08-30 04,616.843994140625
18 2020-08-30 05,589.2952880859375
18 2020-08-30 06,611.7630615234375
18 2020-08-30 07,624.342529296875
18 2020-08-30 08,729.2564697265625
18 2020-08-30 09,841.2882080078125
18 2020-08-30 10,924.1165771484375
18 2020-08-30 11,1010.9566650390625
18 2020-08-30 12,1246.171875
18 2020-08-30 13,1332.007568359375
18 2020-08-30 14,1513.3973388671875
18 2020-08-30 15,1803.9703369140625
18 2020-08-30 16,1964.0599365234375
18 2020-08-30 17,1801.9525146484375
18 2020-08-30 18,1039.552490234375
18 2020-08-30 19,960.778076171875
18 2020-08-30 20,899.2550048828125
18 2020-08-30 21,863.6734619140625
18 2020-08-30 22,805.908935546875
18 2020-08-30 23,1515.8798828125
18 2020-08-31 00,1911.2921142578125
18 2020-08-31 01,1837.6279296875
18 2020-08-31 02,1791.32275390625
18 2020-08-31 03,1729.62939453125
18 2020-08-31 04,713.583740234375
18 2020-08-31 05,718.2833251953125
18 2020-08-31 06,866.2479248046875
18 2020-08-31 07,2624.02490234375
18 2020-08-31 08,3273.8701171875
18 2020-08-31 09,3593.421142578125
18 2020-08-31 10,3702.448486328125
18 2020-08-31 11,3706.07568359375
18 2020-08-31 12,3723.124267578125
18 2020-08-31 13,3110.05859375
18 2020-08-31 14,3007.7783203125
18 2020-08-31 15,3080.75048828125
18 2020-08-31 16,3727.29443359375
18 2020-08-31 17,3788.43212890625
18 2020-08-31 18,3592.46142578125
18 2020-08-31 19,3077.029052734375
18 2020-08-31 20,1753.868896484375
18 2020-08-31 21,1419.568603515625
18 2020-08-31 22,1199.77880859375
18 2020-08-31 23,1832.534423828125
19 2020-08-25 00,983.2574462890625
19 2020-08-25 01,833.05419921875
19 2020-08-25 02,740.015380859375
19 2020-08-25 03,683.225830078125
19 2020-08-25 04,666.93408203125
19 2020-08-25 05,678.32470703125
19 2020-08-25 06,802.948486328125
19 2020-08-25 07,1005.3990478515625
19 2020-08-25 08,1087.7232666015625
19 2020-08-25 09,1122.6375732421875
19 2020-08-25 10,1207.1173095703125
19 2020-08-25 11,1246.6693115234375
19 2020-08-25 12,1253.9102783203125
19 2020-08-25 13,1303.5865478515625
19 2020-08-25 14,1282.0126953125
19 2020-08-25 15,1288.80126953125
19 2020-08-25 16,1325.038818359375
19 2020-08-25 17,1383.427490234375
19 2020-08-25 18,1464.6793212890625
19 2020-08-25 19,1595.5570068359375
19 2020-08-25 20,1591.225341796875
19 2020-08-25 21,1578.8743896484375
19 2020-08-25 22,1496.05078125
19 2020-08-25 23,1366.9339599609375
19 2020-08-26 00,1137.0606689453125
19 2020-08-26 01,1024.6561279296875
19 2020-08-26 02,896.9937133789062
19 2020-08-26 03,764.672119140625
19 2020-08-26 04,729.7113647460938
19 2020-08-26 05,712.239013671875
19 2020-08-26 06,832.2767333984375
19 2020-08-26 07,1024.1292724609375
19 2020-08-26 08,1097.8115234375
19 2020-08-26 09,1134.4853515625
19 2020-08-26 10,1220.8077392578125
19 2020-08-26 11,1247.6607666015625
19 2020-08-26 12,1252.3668212890625
19 2020-08-26 13,1293.7802734375
19 2020-08-26 14,1263.8084716796875
19 2020-08-26 15,1258.9874267578125
19 2020-08-26 16,1283.8446044921875
19 2020-08-26 17,1389.8734130859375
19 2020-08-26 18,1466.975830078125
19 2020-08-26 19,1579.0701904296875
19 2020-08-26 20,1589.82177734375
19 2020-08-26 21,1568.5057373046875
19 2020-08-26 22,1470.815673828125
19 2020-08-26 23,1343.0445556640625
19 2020-08-27 00,1139.020751953125
19 2020-08-27 01,1030.96142578125
19 2020-08-27 02,896.9627075195312
19 2020-08-27 03,746.94287109375
19 2020-08-27 04,715.009033203125
19 2020-08-27 05,688.7101440429688
19 2020-08-27 06,778.4815673828125
19 2020-08-27 07,968.2679443359375
19 2020-08-27 08,1057.362548828125
19 2020-08-27 09,1080.5263671875
19 2020-08-27 10,1097.3765869140625
19 2020-08-27 11,1099.672607421875
19 2020-08-27 12,1107.638427734375
19 2020-08-27 13,1111.9915771484375
19 2020-08-27 14,1083.2161865234375
19 2020-08-27 15,1085.5576171875
19 2020-08-27 16,1149.6097412109375
19 2020-08-27 17,1232.25732421875
19 2020-08-27 18,1338.845703125
19 2020-08-27 19,1430.6552734375
19 2020-08-27 20,1464.7352294921875
19 2020-08-27 21,1440.53173828125
19 2020-08-27 22,1362.501708984375
19 2020-08-27 23,1216.9356689453125
19 2020-08-28 00,1006.50244140625
19 2020-08-28 01,849.6097412109375
19 2020-08-28 02,752.8446044921875
19 2020-08-28 03,684.2513427734375
19 2020-08-28 04,679.8289794921875
19 2020-08-28 05,687.0838623046875
19 2020-08-28 06,773.903564453125
19 2020-08-28 07,953.4931640625
19 2020-08-28 08,1045.93505859375
19 2020-08-28 09,1065.4071044921875
19 2020-08-28 10,1105.759521484375
19 2020-08-28 11,1132.113525390625
19 2020-08-28 12,1143.1568603515625
19 2020-08-28 13,1161.38037109375
19 2020-08-28 14,1133.287353515625
19 2020-08-28 15,1131.3179931640625
19 2020-08-28 16,1158.9190673828125
19 2020-08-28 17,1207.8521728515625
19 2020-08-28 18,1316.7694091796875
19 2020-08-28 19,1426.970458984375
19 2020-08-28 20,1459.8856201171875
19 2020-08-28 21,1424.0465087890625
19 2020-08-28 22,1330.514404296875
19 2020-08-28 23,1170.3548583984375
19 2020-08-29 00,970.6348876953125
19 2020-08-29 01,813.364013671875
19 2020-08-29 02,726.7310791015625
19 2020-08-29 03,656.2536010742188
19 2020-08-29 04,647.0704956054688
19 2020-08-29 05,627.9637451171875
19 2020-08-29 06,673.081787109375
19 2020-08-29 07,760.7164306640625
19 2020-08-29 08,889.1488037109375
19 2020-08-29 09,1026.6387939453125
19 2020-08-29 10,1155.4296875
19 2020-08-29 11,1182.3787841796875
19 2020-08-29 12,1193.676513671875
19 2020-08-29 13,1200.555908203125
19 2020-08-29 14,1182.9439697265625
19 2020-08-29 15,1151.665283203125
19 2020-08-29 16,1161.09912109375
19 2020-08-29 17,1179.7718505859375
19 2020-08-29 18,1231.701171875
19 2020-08-29 19,1328.03955078125
19 2020-08-29 20,1370.88134765625
19 2020-08-29 21,1368.7515869140625
19 2020-08-29 22,1284.4765625
19 2020-08-29 23,1168.51953125
19 2020-08-30 00,949.152587890625
19 2020-08-30 01,820.4517211914062
19 2020-08-30 02,747.3829956054688
19 2020-08-30 03,678.2495727539062
19 2020-08-30 04,661.7664794921875
19 2020-08-30 05,637.5042114257812
19 2020-08-30 06,687.994384765625
19 2020-08-30 07,739.434814453125
19 2020-08-30 08,879.974853515625
19 2020-08-30 09,1058.0966796875
19 2020-08-30 10,1231.679443359375
19 2020-08-30 11,1271.129638671875
19 2020-08-30 12,1294.729248046875
19 2020-08-30 13,1320.1995849609375
19 2020-08-30 14,1313.0181884765625
19 2020-08-30 15,1300.2230224609375
19 2020-08-30 16,1288.146728515625
19 2020-08-30 17,1316.360107421875
19 2020-08-30 18,1332.939697265625
19 2020-08-30 19,1434.4849853515625
19 2020-08-30 20,1447.5888671875
19 2020-08-30 21,1418.6126708984375
19 2020-08-30 22,1279.8592529296875
19 2020-08-30 23,1116.762939453125
19 2020-08-31 00,949.1800537109375
19 2020-08-31 01,809.12939453125
19 2020-08-31 02,732.1041259765625
19 2020-08-31 03,678.4978637695312
19 2020-08-31 04,667.551025390625
19 2020-08-31 05,666.4168701171875
19 2020-08-31 06,718.59033203125
19 2020-08-31 07,869.8095703125
19 2020-08-31 08,1024.424072265625
19 2020-08-31 09,1069.4520263671875
19 2020-08-31 10,1080.837646484375
19 2020-08-31 11,1084.0606689453125
19 2020-08-31 12,1090.7431640625
19 2020-08-31 13,1088.2236328125
19 2020-08-31 14,1073.7677001953125
19 2020-08-31 15,1077.5614013671875
19 2020-08-31 16,1107.184326171875
19 2020-08-31 17,1158.3258056640625
19 2020-08-31 18,1240.947509765625
19 2020-08-31 19,1359.7154541015625
19 2020-08-31 20,1405.5078125
19 2020-08-31 21,1360.055908203125
19 2020-08-31 22,1240.935546875
19 2020-08-31 23,1117.3311767578125
20 2020-08-25 00,1584.2720947265625
20 2020-08-25 01,1344.41259765625
20 2020-08-25 02,1181.443603515625
20 2020-08-25 03,1087.155029296875
20 2020-08-25 04,1045.170654296875
20 2020-08-25 05,1060.4158935546875
20 2020-08-25 06,1271.589599609375
20 2020-08-25 07,1630.3387451171875
20 2020-08-25 08,1775.23046875
20 2020-08-25 09,1824.5848388671875
20 2020-08-25 10,1936.2335205078125
20 2020-08-25 11,1994.5469970703125
20 2020-08-25 12,2016.9031982421875
20 2020-08-25 13,2085.748046875
20 2020-08-25 14,2059.81689453125
20 2020-08-25 15,2132.775390625
20 2020-08-25 16,2157.1796875
20 2020-08-25 17,2281.79833984375
20 2020-08-25 18,2422.0166015625
20 2020-08-25 19,2597.14306640625
20 2020-08-25 20,2637.99072265625
20 2020-08-25 21,2570.28369140625
20 2020-08-25 22,2459.7021484375
20 2020-08-25 23,2223.54833984375
20 2020-08-26 00,1886.938720703125
20 2020-08-26 01,1669.7723388671875
20 2020-08-26 02,1425.000244140625
20 2020-08-26 03,1186.114501953125
20 2020-08-26 04,1109.80517578125
20 2020-08-26 05,1088.89208984375
20 2020-08-26 06,1291.9715576171875
20 2020-08-26 07,1697.169921875
20 2020-08-26 08,1821.48974609375
20 2020-08-26 09,1864.474609375
20 2020-08-26 10,1994.279541015625
20 2020-08-26 11,2056.423828125
20 2020-08-26 12,2083.940673828125
20 2020-08-26 13,2152.127685546875
20 2020-08-26 14,2119.7939453125
20 2020-08-26 15,2167.750244140625
20 2020-08-26 16,2184.594970703125
20 2020-08-26 17,2352.161865234375
20 2020-08-26 18,2470.4892578125
20 2020-08-26 19,2657.077880859375
20 2020-08-26 20,2697.025390625
20 2020-08-26 21,2626.23876953125
20 2020-08-26 22,2475.129150390625
20 2020-08-26 23,2231.71240234375
20 2020-08-27 00,1872.4132080078125
20 2020-08-27 01,1595.126953125
20 2020-08-27 02,1364.8939208984375
20 2020-08-27 03,1164.916748046875
20 2020-08-27 04,1113.670166015625
20 2020-08-27 05,1081.2342529296875
20 2020-08-27 06,1260.60205078125
20 2020-08-27 07,1602.81982421875
20 2020-08-27 08,1779.13525390625
20 2020-08-27 09,1840.7569580078125
20 2020-08-27 10,1910.7581787109375
20 2020-08-27 11,1925.444091796875
20 2020-08-27 12,1935.641845703125
20 2020-08-27 13,1979.93896484375
20 2020-08-27 14,1944.5999755859375
20 2020-08-27 15,1964.436767578125
20 2020-08-27 16,2033.9505615234375
20 2020-08-27 17,2196.403076171875
20 2020-08-27 18,2364.0751953125
20 2020-08-27 19,2525.63623046875
20 2020-08-27 20,2588.013916015625
20 2020-08-27 21,2530.01220703125
20 2020-08-27 22,2395.8046875
20 2020-08-27 23,2115.433837890625
20 2020-08-28 00,1726.0006103515625
20 2020-08-28 01,1443.450927734375
20 2020-08-28 02,1262.11962890625
20 2020-08-28 03,1112.46630859375
20 2020-08-28 04,1103.89306640625
20 2020-08-28 05,1103.474365234375
20 2020-08-28 06,1290.8067626953125
20 2020-08-28 07,1631.851806640625
20 2020-08-28 08,1806.0743408203125
20 2020-08-28 09,1870.782958984375
20 2020-08-28 10,1966.9183349609375
20 2020-08-28 11,2000.6766357421875
20 2020-08-28 12,2010.4332275390625
20 2020-08-28 13,2049.372802734375
20 2020-08-28 14,1998.5325927734375
20 2020-08-28 15,1978.703125
20 2020-08-28 16,2050.041259765625
20 2020-08-28 17,2227.4951171875
20 2020-08-28 18,2411.10302734375
20 2020-08-28 19,2568.821533203125
20 2020-08-28 20,2620.880615234375
20 2020-08-28 21,2543.7373046875
20 2020-08-28 22,2395.61669921875
20 2020-08-28 23,2101.038818359375
20 2020-08-29 00,1679.9493408203125
20 2020-08-29 01,1400.209228515625
20 2020-08-29 02,1239.43505859375
20 2020-08-29 03,1102.22412109375
20 2020-08-29 04,1065.13818359375
20 2020-08-29 05,1020.4014282226562
20 2020-08-29 06,1126.8123779296875
20 2020-08-29 07,1288.222412109375
20 2020-08-29 08,1543.2027587890625
20 2020-08-29 09,1815.7447509765625
20 2020-08-29 10,2066.891357421875
20 2020-08-29 11,2092.345703125
20 2020-08-29 12,2116.634033203125
20 2020-08-29 13,2130.549560546875
20 2020-08-29 14,2084.50048828125
20 2020-08-29 15,1995.86572265625
20 2020-08-29 16,2038.460205078125
20 2020-08-29 17,2174.07470703125
20 2020-08-29 18,2258.056396484375
20 2020-08-29 19,2417.0771484375
20 2020-08-29 20,2451.1982421875
20 2020-08-29 21,2404.217529296875
20 2020-08-29 22,2236.860595703125
20 2020-08-29 23,1980.6044921875
20 2020-08-30 00,1598.3486328125
20 2020-08-30 01,1328.336181640625
20 2020-08-30 02,1191.796630859375
20 2020-08-30 03,1074.33154296875
20 2020-08-30 04,1034.67529296875
20 2020-08-30 05,1072.8790283203125
20 2020-08-30 06,1257.96484375
20 2020-08-30 07,1486.727294921875
20 2020-08-30 08,1776.664794921875
20 2020-08-30 09,1964.4581298828125
20 2020-08-30 10,2229.97900390625
20 2020-08-30 11,2291.8662109375
20 2020-08-30 12,2353.910888671875
20 2020-08-30 13,2383.941162109375
20 2020-08-30 14,2365.7353515625
20 2020-08-30 15,2339.62353515625
20 2020-08-30 16,2300.0947265625
20 2020-08-30 17,2438.43994140625
20 2020-08-30 18,2470.52783203125
20 2020-08-30 19,2611.51318359375
20 2020-08-30 20,2620.02294921875
20 2020-08-30 21,2568.36328125
20 2020-08-30 22,2288.8427734375
20 2020-08-30 23,1967.863037109375
20 2020-08-31 00,1608.100341796875
20 2020-08-31 01,1309.66845703125
20 2020-08-31 02,1167.06494140625
20 2020-08-31 03,1058.81494140625
20 2020-08-31 04,1040.166015625
20 2020-08-31 05,1038.275390625
20 2020-08-31 06,1151.67724609375
20 2020-08-31 07,1402.8232421875
20 2020-08-31 08,1673.34716796875
20 2020-08-31 09,1800.0234375
20 2020-08-31 10,1791.88916015625
20 2020-08-31 11,1832.7386474609375
20 2020-08-31 12,1871.0750732421875
20 2020-08-31 13,1864.3585205078125
20 2020-08-31 14,1843.7423095703125
20 2020-08-31 15,1855.602294921875
20 2020-08-31 16,1933.4842529296875
20 2020-08-31 17,2092.191650390625
20 2020-08-31 18,2292.154052734375
20 2020-08-31 19,2463.504150390625
20 2020-08-31 20,2521.231689453125
20 2020-08-31 21,2456.43212890625
20 2020-08-31 22,2318.378173828125
20 2020-08-31 23,2041.7362060546875
21 2020-08-25 00,1733.21875
21 2020-08-25 01,1466.4649658203125
21 2020-08-25 02,1295.8857421875
21 2020-08-25 03,1182.0858154296875
21 2020-08-25 04,1136.218017578125
21 2020-08-25 05,1159.736083984375
21 2020-08-25 06,1549.2451171875
21 2020-08-25 07,1881.3175048828125
21 2020-08-25 08,2067.611328125
21 2020-08-25 09,2205.575927734375
21 2020-08-25 10,2414.880126953125
21 2020-08-25 11,2501.674072265625
21 2020-08-25 12,2523.13818359375
21 2020-08-25 13,2651.81787109375
21 2020-08-25 14,2629.022705078125
21 2020-08-25 15,2703.6025390625
21 2020-08-25 16,2707.193603515625
21 2020-08-25 17,2813.841064453125
21 2020-08-25 18,2864.86474609375
21 2020-08-25 19,2947.046875
21 2020-08-25 20,2958.220458984375
21 2020-08-25 21,2890.457275390625
21 2020-08-25 22,2818.17041015625
21 2020-08-25 23,2453.4521484375
21 2020-08-26 00,2077.73779296875
21 2020-08-26 01,1794.06298828125
21 2020-08-26 02,1523.369873046875
21 2020-08-26 03,1265.02099609375
21 2020-08-26 04,1196.785400390625
21 2020-08-26 05,1183.8779296875
21 2020-08-26 06,1575.9603271484375
21 2020-08-26 07,1964.2701416015625
21 2020-08-26 08,2140.534423828125
21 2020-08-26 09,2263.423095703125
21 2020-08-26 10,2483.16064453125
21 2020-08-26 11,2571.931396484375
21 2020-08-26 12,2604.18603515625
21 2020-08-26 13,2722.08935546875
21 2020-08-26 14,2713.392333984375
21 2020-08-26 15,2746.94482421875
21 2020-08-26 16,2731.137939453125
21 2020-08-26 17,2873.45458984375
21 2020-08-26 18,2910.58203125
21 2020-08-26 19,3014.6767578125
21 2020-08-26 20,3022.735595703125
21 2020-08-26 21,2955.89892578125
21 2020-08-26 22,2838.072998046875
21 2020-08-26 23,2464.731689453125
21 2020-08-27 00,1995.8294677734375
21 2020-08-27 01,1662.595947265625
21 2020-08-27 02,1423.010498046875
21 2020-08-27 03,1221.187255859375
21 2020-08-27 04,1184.2784423828125
21 2020-08-27 05,1159.122314453125
21 2020-08-27 06,1505.7945556640625
21 2020-08-27 07,1863.1175537109375
21 2020-08-27 08,2067.27197265625
21 2020-08-27 09,2224.68603515625
21 2020-08-27 10,2393.8076171875
21 2020-08-27 11,2458.154541015625
21 2020-08-27 12,2460.098388671875
21 2020-08-27 13,2561.538330078125
21 2020-08-27 14,2554.785400390625
21 2020-08-27 15,2572.23095703125
21 2020-08-27 16,2596.59814453125
21 2020-08-27 17,2763.401611328125
21 2020-08-27 18,2843.403564453125
21 2020-08-27 19,2932.43212890625
21 2020-08-27 20,2988.82470703125
21 2020-08-27 21,2903.17578125
21 2020-08-27 22,2783.171875
21 2020-08-27 23,2367.48291015625
21 2020-08-28 00,1939.649658203125
21 2020-08-28 01,1601.5849609375
21 2020-08-28 02,1395.10693359375
21 2020-08-28 03,1207.21923828125
21 2020-08-28 04,1201.716064453125
21 2020-08-28 05,1177.722412109375
21 2020-08-28 06,1547.41552734375
21 2020-08-28 07,1866.9404296875
21 2020-08-28 08,2101.660400390625
21 2020-08-28 09,2274.232177734375
21 2020-08-28 10,2492.264404296875
21 2020-08-28 11,2575.892578125
21 2020-08-28 12,2584.162353515625
21 2020-08-28 13,2681.183349609375
21 2020-08-28 14,2660.1689453125
21 2020-08-28 15,2639.3896484375
21 2020-08-28 16,2638.6201171875
21 2020-08-28 17,2827.192138671875
21 2020-08-28 18,2936.789306640625
21 2020-08-28 19,2991.05078125
21 2020-08-28 20,3038.279296875
21 2020-08-28 21,2929.91455078125
21 2020-08-28 22,2805.941162109375
21 2020-08-28 23,2371.873779296875
21 2020-08-29 00,1884.38525390625
21 2020-08-29 01,1543.9276123046875
21 2020-08-29 02,1355.190185546875
21 2020-08-29 03,1183.470458984375
21 2020-08-29 04,1161.791259765625
21 2020-08-29 05,1106.172607421875
21 2020-08-29 06,1339.76123046875
21 2020-08-29 07,1538.716064453125
21 2020-08-29 08,1860.478759765625
21 2020-08-29 09,2225.312744140625
21 2020-08-29 10,2539.879638671875
21 2020-08-29 11,2592.74609375
21 2020-08-29 12,2625.041259765625
21 2020-08-29 13,2669.252685546875
21 2020-08-29 14,2608.49755859375
21 2020-08-29 15,2585.016357421875
21 2020-08-29 16,2583.995361328125
21 2020-08-29 17,2733.29541015625
21 2020-08-29 18,2770.52734375
21 2020-08-29 19,2837.210205078125
21 2020-08-29 20,2882.4208984375
21 2020-08-29 21,2789.037841796875
