num_date_time,answer
17 2020-08-29 09,829.9490356445312
17 2020-08-29 10,868.3619995117188
17 2020-08-29 11,884.3594970703125
17 2020-08-29 12,853.056884765625
17 2020-08-29 13,875.5674438476562
17 2020-08-29 14,846.5816040039062
17 2020-08-29 15,855.327880859375
17 2020-08-29 16,783.1405639648438
17 2020-08-29 17,752.293701171875
17 2020-08-29 18,681.2005615234375
17 2020-08-29 19,670.28173828125
17 2020-08-29 20,662.529052734375
17 2020-08-29 21,631.3197021484375
17 2020-08-29 22,595.65771484375
17 2020-08-29 23,579.3670654296875
17 2020-08-30 00,539.2390747070312
17 2020-08-30 01,541.54345703125
17 2020-08-30 02,536.2044067382812
17 2020-08-30 03,526.8910522460938
17 2020-08-30 04,539.3676147460938
17 2020-08-30 05,542.1264038085938
17 2020-08-30 06,539.3162231445312
17 2020-08-30 07,578.216796875
17 2020-08-30 08,629.864013671875
17 2020-08-30 09,644.15771484375
17 2020-08-30 10,680.3961181640625
17 2020-08-30 11,719.0036010742188
17 2020-08-30 12,740.1932373046875
17 2020-08-30 13,763.691162109375
17 2020-08-30 14,749.9766845703125
17 2020-08-30 15,781.7548828125
17 2020-08-30 16,763.1715087890625
17 2020-08-30 17,759.8644409179688
17 2020-08-30 18,704.8740844726562
17 2020-08-30 19,696.4285888671875
17 2020-08-30 20,677.719970703125
17 2020-08-30 21,649.5745239257812
17 2020-08-30 22,610.72607421875
17 2020-08-30 23,585.4566040039062
17 2020-08-31 00,542.9336547851562
17 2020-08-31 01,545.206787109375
17 2020-08-31 02,532.639404296875
17 2020-08-31 03,518.8175048828125
17 2020-08-31 04,601.538330078125
17 2020-08-31 05,822.06201171875
17 2020-08-31 06,1248.456787109375
17 2020-08-31 07,1605.11376953125
17 2020-08-31 08,1774.473876953125
17 2020-08-31 09,1867.9959716796875
17 2020-08-31 10,1897.161865234375
17 2020-08-31 11,1910.3310546875
17 2020-08-31 12,1878.9881591796875
17 2020-08-31 13,1907.4381103515625
17 2020-08-31 14,1893.8699951171875
17 2020-08-31 15,1874.701416015625
17 2020-08-31 16,1858.9788818359375
17 2020-08-31 17,1790.14892578125
17 2020-08-31 18,1463.71826171875
17 2020-08-31 19,1268.317138671875
17 2020-08-31 20,1081.1090087890625
17 2020-08-31 21,871.441162109375
17 2020-08-31 22,763.8404541015625
17 2020-08-31 23,683.013427734375
18 2020-08-25 00,2048.733642578125
18 2020-08-25 01,1978.478271484375
18 2020-08-25 02,1924.5821533203125
18 2020-08-25 03,1839.0283203125
18 2020-08-25 04,676.1719970703125
18 2020-08-25 05,661.62548828125
18 2020-08-25 06,779.197021484375
18 2020-08-25 07,2497.58447265625
18 2020-08-25 08,3141.2294921875
18 2020-08-25 09,3424.88818359375
18 2020-08-25 10,3518.2119140625
18 2020-08-25 11,3533.14111328125
18 2020-08-25 12,3566.675537109375
18 2020-08-25 13,3426.51904296875
18 2020-08-25 14,3390.71484375
18 2020-08-25 15,3345.627685546875
18 2020-08-25 16,3566.762939453125
18 2020-08-25 17,3676.76904296875
18 2020-08-25 18,3478.23193359375
18 2020-08-25 19,3037.52294921875
18 2020-08-25 20,1964.41796875
18 2020-08-25 21,1460.886474609375
18 2020-08-25 22,1206.90234375
18 2020-08-25 23,1795.9576416015625
18 2020-08-26 00,2226.612548828125
18 2020-08-26 01,2111.979248046875
18 2020-08-26 02,2046.625
18 2020-08-26 03,1966.4482421875
18 2020-08-26 04,733.293212890625
18 2020-08-26 05,717.5540771484375
18 2020-08-26 06,848.484375
18 2020-08-26 07,2372.59716796875
18 2020-08-26 08,3218.550537109375
18 2020-08-26 09,3483.722900390625
18 2020-08-26 10,3586.17333984375
18 2020-08-26 11,3598.72607421875
18 2020-08-26 12,3626.699462890625
18 2020-08-26 13,3442.299560546875
18 2020-08-26 14,3301.72802734375
18 2020-08-26 15,3205.02880859375
18 2020-08-26 16,3631.19482421875
18 2020-08-26 17,3727.193359375
18 2020-08-26 18,3497.71240234375
18 2020-08-26 19,2947.826416015625
18 2020-08-26 20,1667.005126953125
18 2020-08-26 21,1396.77783203125
18 2020-08-26 22,1191.31103515625
18 2020-08-26 23,1863.2840576171875
18 2020-08-27 00,2206.636962890625
18 2020-08-27 01,2131.547607421875
18 2020-08-27 02,2076.969482421875
18 2020-08-27 03,2020.880126953125
18 2020-08-27 04,739.9110107421875
18 2020-08-27 05,714.454345703125
18 2020-08-27 06,843.1915283203125
18 2020-08-27 07,2451.830810546875
18 2020-08-27 08,3188.435546875
18 2020-08-27 09,3497.628173828125
18 2020-08-27 10,3605.29443359375
18 2020-08-27 11,3623.551513671875
18 2020-08-27 12,3662.076171875
18 2020-08-27 13,3045.453125
18 2020-08-27 14,2928.154541015625
18 2020-08-27 15,3000.169921875
18 2020-08-27 16,3662.84423828125
18 2020-08-27 17,3740.5478515625
18 2020-08-27 18,3486.21435546875
18 2020-08-27 19,2947.46875
18 2020-08-27 20,1536.578857421875
18 2020-08-27 21,1308.8782958984375
18 2020-08-27 22,1198.91845703125
18 2020-08-27 23,1855.96044921875
18 2020-08-28 00,2195.601318359375
18 2020-08-28 01,2126.941650390625
18 2020-08-28 02,2083.851318359375
18 2020-08-28 03,2013.06005859375
18 2020-08-28 04,717.8807373046875
18 2020-08-28 05,684.4036865234375
18 2020-08-28 06,793.022216796875
18 2020-08-28 07,2552.31591796875
18 2020-08-28 08,3183.14453125
18 2020-08-28 09,3517.5625
18 2020-08-28 10,3664.34912109375
18 2020-08-28 11,3676.39990234375
18 2020-08-28 12,3733.034423828125
18 2020-08-28 13,3119.81396484375
18 2020-08-28 14,2952.88818359375
18 2020-08-28 15,3064.50439453125
18 2020-08-28 16,3656.095947265625
18 2020-08-28 17,3722.847412109375
18 2020-08-28 18,3430.9833984375
18 2020-08-28 19,2700.0751953125
18 2020-08-28 20,1392.919677734375
18 2020-08-28 21,1247.1226806640625
18 2020-08-28 22,1101.860595703125
18 2020-08-28 23,1892.5860595703125
18 2020-08-29 00,1964.1373291015625
18 2020-08-29 01,1935.8956298828125
18 2020-08-29 02,1945.720703125
18 2020-08-29 03,1824.6500244140625
18 2020-08-29 04,664.428955078125
18 2020-08-29 05,622.393310546875
18 2020-08-29 06,641.3458251953125
18 2020-08-29 07,678.8526611328125
18 2020-08-29 08,844.575439453125
18 2020-08-29 09,969.894775390625
18 2020-08-29 10,987.0440673828125
18 2020-08-29 11,1036.564697265625
18 2020-08-29 12,1080.8155517578125
18 2020-08-29 13,1099.185302734375
18 2020-08-29 14,1101.693603515625
18 2020-08-29 15,1112.6209716796875
18 2020-08-29 16,1188.258056640625
18 2020-08-29 17,1467.322021484375
18 2020-08-29 18,909.1397705078125
18 2020-08-29 19,880.190673828125
18 2020-08-29 20,841.935302734375
18 2020-08-29 21,837.1063232421875
18 2020-08-29 22,764.6883544921875
18 2020-08-29 23,1643.828857421875
18 2020-08-30 00,1602.8876953125
18 2020-08-30 01,1586.393798828125
18 2020-08-30 02,1572.4210205078125
18 2020-08-30 03,1453.401123046875
18 2020-08-30 04,625.68359375
18 2020-08-30 05,597.415771484375
18 2020-08-30 06,619.42724609375
18 2020-08-30 07,632.729736328125
18 2020-08-30 08,739.271484375
18 2020-08-30 09,852.344970703125
18 2020-08-30 10,937.1002197265625
18 2020-08-30 11,1025.33740234375
18 2020-08-30 12,1267.9442138671875
18 2020-08-30 13,1354.3829345703125
18 2020-08-30 14,1538.433349609375
18 2020-08-30 15,1830.4439697265625
18 2020-08-30 16,1990.73291015625
18 2020-08-30 17,1828.5950927734375
18 2020-08-30 18,1055.15625
18 2020-08-30 19,974.871826171875
18 2020-08-30 20,912.2161865234375
18 2020-08-30 21,876.5050048828125
18 2020-08-30 22,817.873779296875
18 2020-08-30 23,1536.638916015625
18 2020-08-31 00,1937.7174072265625
18 2020-08-31 01,1863.49853515625
18 2020-08-31 02,1816.578369140625
18 2020-08-31 03,1754.64453125
18 2020-08-31 04,728.03564453125
18 2020-08-31 05,732.8994140625
18 2020-08-31 06,882.4918212890625
18 2020-08-31 07,2657.02099609375
18 2020-08-31 08,3314.4833984375
18 2020-08-31 09,3637.9267578125
18 2020-08-31 10,3746.99755859375
18 2020-08-31 11,3751.072509765625
18 2020-08-31 12,3769.8935546875
18 2020-08-31 13,3149.22021484375
18 2020-08-31 14,3045.20703125
18 2020-08-31 15,3118.7314453125
18 2020-08-31 16,3772.22998046875
18 2020-08-31 17,3834.42529296875
18 2020-08-31 18,3636.3701171875
18 2020-08-31 19,3114.44873046875
18 2020-08-31 20,1779.9202880859375
18 2020-08-31 21,1441.979736328125
18 2020-08-31 22,1220.0535888671875
18 2020-08-31 23,1858.3077392578125
19 2020-08-25 00,1015.5909423828125
19 2020-08-25 01,852.1217041015625
19 2020-08-25 02,751.5827026367188
19 2020-08-25 03,692.1138305664062
19 2020-08-25 04,674.6633911132812
19 2020-08-25 05,685.2114868164062
19 2020-08-25 06,813.0257568359375
19 2020-08-25 07,1017.0833740234375
19 2020-08-25 08,1099.5130615234375
19 2020-08-25 09,1134.9664306640625
19 2020-08-25 10,1221.4744873046875
19 2020-08-25 11,1261.6865234375
19 2020-08-25 12,1269.1622314453125
19 2020-08-25 13,1320.254638671875
19 2020-08-25 14,1297.521728515625
19 2020-08-25 15,1304.935302734375
19 2020-08-25 16,1340.760986328125
19 2020-08-25 17,1399.063232421875
19 2020-08-25 18,1480.292236328125
19 2020-08-25 19,1610.2684326171875
19 2020-08-25 20,1607.3265380859375
19 2020-08-25 21,1594.050048828125
19 2020-08-25 22,1511.228515625
19 2020-08-25 23,1380.765380859375
19 2020-08-26 00,1148.212646484375
19 2020-08-26 01,1030.351806640625
19 2020-08-26 02,901.123779296875
19 2020-08-26 03,768.2553100585938
19 2020-08-26 04,734.2235107421875
19 2020-08-26 05,716.818359375
19 2020-08-26 06,839.4351196289062
19 2020-08-26 07,1033.795166015625
19 2020-08-26 08,1109.0928955078125
19 2020-08-26 09,1146.3912353515625
19 2020-08-26 10,1234.1209716796875
19 2020-08-26 11,1261.33447265625
19 2020-08-26 12,1266.1724853515625
19 2020-08-26 13,1308.2926025390625
19 2020-08-26 14,1277.77685546875
19 2020-08-26 15,1273.0762939453125
19 2020-08-26 16,1298.2474365234375
19 2020-08-26 17,1406.0430908203125
19 2020-08-26 18,1484.8134765625
19 2020-08-26 19,1595.577880859375
19 2020-08-26 20,1608.40283203125
19 2020-08-26 21,1586.7738037109375
19 2020-08-26 22,1487.71826171875
19 2020-08-26 23,1356.859130859375
19 2020-08-27 00,1148.2801513671875
19 2020-08-27 01,1034.7496337890625
19 2020-08-27 02,899.26220703125
19 2020-08-27 03,748.2933349609375
19 2020-08-27 04,717.5860595703125
19 2020-08-27 05,691.2060546875
19 2020-08-27 06,783.4151611328125
19 2020-08-27 07,975.7244873046875
19 2020-08-27 08,1067.9058837890625
19 2020-08-27 09,1092.245849609375
19 2020-08-27 10,1110.1170654296875
19 2020-08-27 11,1112.6575927734375
19 2020-08-27 12,1120.9453125
19 2020-08-27 13,1125.2989501953125
19 2020-08-27 14,1095.8558349609375
19 2020-08-27 15,1098.33251953125
19 2020-08-27 16,1163.9931640625
19 2020-08-27 17,1248.67236328125
19 2020-08-27 18,1358.0711669921875
19 2020-08-27 19,1449.6962890625
19 2020-08-27 20,1483.42236328125
19 2020-08-27 21,1460.9625244140625
19 2020-08-27 22,1381.6470947265625
19 2020-08-27 23,1231.088623046875
19 2020-08-28 00,1015.4762573242188
19 2020-08-28 01,854.1676025390625
19 2020-08-28 02,755.1299438476562
19 2020-08-28 03,685.1980590820312
19 2020-08-28 04,681.0509033203125
19 2020-08-28 05,688.6785888671875
19 2020-08-28 06,778.3515625
19 2020-08-28 07,961.603271484375
19 2020-08-28 08,1057.1329345703125
19 2020-08-28 09,1078.5260009765625
19 2020-08-28 10,1121.2314453125
19 2020-08-28 11,1148.6871337890625
19 2020-08-28 12,1160.0858154296875
19 2020-08-28 13,1178.9334716796875
19 2020-08-28 14,1149.980712890625
19 2020-08-28 15,1147.874267578125
19 2020-08-28 16,1176.38818359375
19 2020-08-28 17,1226.890380859375
19 2020-08-28 18,1338.60498046875
19 2020-08-28 19,1451.3443603515625
19 2020-08-28 20,1482.40771484375
19 2020-08-28 21,1447.875244140625
19 2020-08-28 22,1351.8289794921875
19 2020-08-28 23,1186.2928466796875
19 2020-08-29 00,981.4031372070312
19 2020-08-29 01,820.078369140625
19 2020-08-29 02,731.1694946289062
19 2020-08-29 03,658.7620849609375
19 2020-08-29 04,649.3846435546875
19 2020-08-29 05,629.7909545898438
19 2020-08-29 06,676.4461669921875
19 2020-08-29 07,766.76904296875
19 2020-08-29 08,898.226318359375
19 2020-08-29 09,1039.57958984375
19 2020-08-29 10,1172.8319091796875
19 2020-08-29 11,1201.438720703125
19 2020-08-29 12,1213.2308349609375
19 2020-08-29 13,1220.41015625
19 2020-08-29 14,1202.2672119140625
19 2020-08-29 15,1170.2078857421875
19 2020-08-29 16,1180.0118408203125
19 2020-08-29 17,1199.3218994140625
19 2020-08-29 18,1252.505126953125
19 2020-08-29 19,1351.098388671875
19 2020-08-29 20,1392.29931640625
19 2020-08-29 21,1392.585205078125
19 2020-08-29 22,1306.208740234375
19 2020-08-29 23,1186.5003662109375
19 2020-08-30 00,960.7127685546875
19 2020-08-30 01,829.4710083007812
19 2020-08-30 02,754.6868896484375
19 2020-08-30 03,683.8929443359375
19 2020-08-30 04,666.9928588867188
19 2020-08-30 05,642.1142578125
19 2020-08-30 06,694.114013671875
19 2020-08-30 07,747.0653686523438
19 2020-08-30 08,890.8358764648438
19 2020-08-30 09,1073.600830078125
19 2020-08-30 10,1253.032958984375
19 2020-08-30 11,1294.1265869140625
19 2020-08-30 12,1318.4130859375
19 2020-08-30 13,1344.6544189453125
19 2020-08-30 14,1337.1783447265625
19 2020-08-30 15,1323.9814453125
19 2020-08-30 16,1311.646484375
19 2020-08-30 17,1340.607177734375
19 2020-08-30 18,1356.9005126953125
19 2020-08-30 19,1460.827392578125
19 2020-08-30 20,1472.0439453125
19 2020-08-30 21,1444.20166015625
19 2020-08-30 22,1301.655029296875
19 2020-08-30 23,1134.83349609375
19 2020-08-31 00,963.429443359375
19 2020-08-31 01,820.035400390625
19 2020-08-31 02,741.0079345703125
19 2020-08-31 03,686.0308837890625
19 2020-08-31 04,674.8424072265625
19 2020-08-31 05,673.7191162109375
19 2020-08-31 06,727.5263061523438
19 2020-08-31 07,882.4821166992188
19 2020-08-31 08,1041.001220703125
19 2020-08-31 09,1088.4095458984375
19 2020-08-31 10,1101.0284423828125
19 2020-08-31 11,1104.572265625
19 2020-08-31 12,1111.43603515625
19 2020-08-31 13,1108.864990234375
19 2020-08-31 14,1094.0267333984375
19 2020-08-31 15,1097.8896484375
19 2020-08-31 16,1128.334228515625
19 2020-08-31 17,1181.0169677734375
19 2020-08-31 18,1265.3912353515625
19 2020-08-31 19,1387.45556640625
19 2020-08-31 20,1431.8748779296875
19 2020-08-31 21,1387.21142578125
19 2020-08-31 22,1264.4404296875
19 2020-08-31 23,1137.9952392578125
20 2020-08-25 00,1673.507568359375
20 2020-08-25 01,1415.1224365234375
20 2020-08-25 02,1228.8387451171875
20 2020-08-25 03,1110.1502685546875
20 2020-08-25 04,1058.964599609375
20 2020-08-25 05,1069.59521484375
20 2020-08-25 06,1280.56591796875
20 2020-08-25 07,1635.92578125
20 2020-08-25 08,1777.388671875
20 2020-08-25 09,1826.553955078125
20 2020-08-25 10,1939.4686279296875
20 2020-08-25 11,1997.63720703125
20 2020-08-25 12,2019.6549072265625
20 2020-08-25 13,2089.197021484375
20 2020-08-25 14,2061.99072265625
20 2020-08-25 15,2134.9189453125
20 2020-08-25 16,2157.78857421875
20 2020-08-25 17,2280.597412109375
20 2020-08-25 18,2418.5361328125
20 2020-08-25 19,2592.61767578125
20 2020-08-25 20,2632.51123046875
20 2020-08-25 21,2565.391357421875
20 2020-08-25 22,2454.808349609375
20 2020-08-25 23,2221.06591796875
20 2020-08-26 00,1886.9364013671875
20 2020-08-26 01,1672.679443359375
20 2020-08-26 02,1429.8094482421875
20 2020-08-26 03,1192.586669921875
20 2020-08-26 04,1116.9599609375
20 2020-08-26 05,1096.1240234375
20 2020-08-26 06,1297.8330078125
20 2020-08-26 07,1698.843505859375
20 2020-08-26 08,1821.4072265625
20 2020-08-26 09,1864.2825927734375
20 2020-08-26 10,1992.82275390625
20 2020-08-26 11,2054.48291015625
20 2020-08-26 12,2081.71728515625
20 2020-08-26 13,2149.20068359375
20 2020-08-26 14,2117.091796875
20 2020-08-26 15,2164.617919921875
20 2020-08-26 16,2181.19482421875
20 2020-08-26 17,2347.25830078125
20 2020-08-26 18,2464.6923828125
20 2020-08-26 19,2648.804931640625
20 2020-08-26 20,2688.341552734375
20 2020-08-26 21,2618.704345703125
20 2020-08-26 22,2468.9599609375
20 2020-08-26 23,2228.741943359375
20 2020-08-27 00,1873.6204833984375
20 2020-08-27 01,1599.1988525390625
20 2020-08-27 02,1370.851318359375
20 2020-08-27 03,1172.14990234375
20 2020-08-27 04,1121.48828125
20 2020-08-27 05,1089.197509765625
20 2020-08-27 06,1267.329833984375
20 2020-08-27 07,1606.482421875
20 2020-08-27 08,1780.3416748046875
20 2020-08-27 09,1841.4898681640625
20 2020-08-27 10,1910.0704345703125
20 2020-08-27 11,1924.500244140625
20 2020-08-27 12,1934.5687255859375
20 2020-08-27 13,1978.409912109375
20 2020-08-27 14,1943.373291015625
20 2020-08-27 15,1963.060302734375
20 2020-08-27 16,2031.79443359375
20 2020-08-27 17,2192.67431640625
20 2020-08-27 18,2359.5107421875
20 2020-08-27 19,2517.650634765625
20 2020-08-27 20,2581.1396484375
20 2020-08-27 21,2522.87451171875
20 2020-08-27 22,2390.3642578125
20 2020-08-27 23,2113.3134765625
20 2020-08-28 00,1728.6163330078125
20 2020-08-28 01,1448.283203125
20 2020-08-28 02,1269.161376953125
20 2020-08-28 03,1121.11669921875
20 2020-08-28 04,1112.822998046875
20 2020-08-28 05,1112.259765625
20 2020-08-28 06,1297.86279296875
20 2020-08-28 07,1636.245849609375
20 2020-08-28 08,1808.0987548828125
20 2020-08-28 09,1871.808349609375
20 2020-08-28 10,1965.74365234375
20 2020-08-28 11,1998.5831298828125
20 2020-08-28 12,2008.162841796875
20 2020-08-28 13,2046.6495361328125
20 2020-08-28 14,1996.3209228515625
20 2020-08-28 15,1976.749267578125
20 2020-08-28 16,2047.165771484375
20 2020-08-28 17,2222.858642578125
20 2020-08-28 18,2405.732666015625
20 2020-08-28 19,2556.692138671875
20 2020-08-28 20,2613.021484375
20 2020-08-28 21,2535.018798828125
20 2020-08-28 22,2390.009521484375
20 2020-08-28 23,2098.437744140625
20 2020-08-29 00,1683.3216552734375
20 2020-08-29 01,1406.22119140625
20 2020-08-29 02,1247.585205078125
20 2020-08-29 03,1112.160400390625
20 2020-08-29 04,1075.627197265625
20 2020-08-29 05,1031.259765625
20 2020-08-29 06,1136.28369140625
20 2020-08-29 07,1296.436279296875
20 2020-08-29 08,1549.1658935546875
20 2020-08-29 09,1819.8614501953125
20 2020-08-29 10,2064.10888671875
20 2020-08-29 11,2089.68359375
20 2020-08-29 12,2113.0185546875
20 2020-08-29 13,2126.45556640625
20 2020-08-29 14,2081.977783203125
20 2020-08-29 15,1993.6109619140625
20 2020-08-29 16,2035.5523681640625
20 2020-08-29 17,2169.81640625
20 2020-08-29 18,2253.682373046875
20 2020-08-29 19,2407.468505859375
20 2020-08-29 20,2445.177978515625
20 2020-08-29 21,2396.32421875
20 2020-08-29 22,2232.333984375
20 2020-08-29 23,1979.439208984375
20 2020-08-30 00,1603.022705078125
20 2020-08-30 01,1336.3802490234375
20 2020-08-30 02,1201.737548828125
20 2020-08-30 03,1085.868896484375
20 2020-08-30 04,1047.043212890625
20 2020-08-30 05,1084.1539306640625
20 2020-08-30 06,1267.0679931640625
20 2020-08-30 07,1494.0157470703125
20 2020-08-30 08,1779.57763671875
20 2020-08-30 09,1964.610107421875
20 2020-08-30 10,2224.3408203125
20 2020-08-30 11,2285.4267578125
20 2020-08-30 12,2346.400146484375
20 2020-08-30 13,2375.783203125
20 2020-08-30 14,2358.294921875
20 2020-08-30 15,2332.5068359375
20 2020-08-30 16,2293.26123046875
20 2020-08-30 17,2430.2021484375
20 2020-08-30 18,2462.563720703125
20 2020-08-30 19,2599.183837890625
20 2020-08-30 20,2610.96142578125
20 2020-08-30 21,2558.44580078125
20 2020-08-30 22,2283.3037109375
20 2020-08-30 23,1966.911376953125
20 2020-08-31 00,1613.7159423828125
20 2020-08-31 01,1319.429931640625
20 2020-08-31 02,1179.2479248046875
20 2020-08-31 03,1072.8502197265625
20 2020-08-31 04,1054.578369140625
20 2020-08-31 05,1052.6864013671875
20 2020-08-31 06,1164.5845947265625
20 2020-08-31 07,1412.92431640625
20 2020-08-31 08,1678.9100341796875
20 2020-08-31 09,1803.15087890625
20 2020-08-31 10,1793.28955078125
20 2020-08-31 11,1833.3675537109375
20 2020-08-31 12,1871.09423828125
20 2020-08-31 13,1864.62841796875
20 2020-08-31 14,1844.2525634765625
20 2020-08-31 15,1855.9935302734375
20 2020-08-31 16,1932.50927734375
20 2020-08-31 17,2088.630126953125
20 2020-08-31 18,2286.2060546875
20 2020-08-31 19,2452.38330078125
20 2020-08-31 20,2512.0458984375
20 2020-08-31 21,2446.720458984375
20 2020-08-31 22,2311.818359375
20 2020-08-31 23,2040.042724609375
21 2020-08-25 00,1811.5213623046875
21 2020-08-25 01,1516.15283203125
21 2020-08-25 02,1324.761962890625
21 2020-08-25 03,1195.0169677734375
21 2020-08-25 04,1142.552490234375
21 2020-08-25 05,1164.2762451171875
21 2020-08-25 06,1561.223388671875
21 2020-08-25 07,1895.263916015625
21 2020-08-25 08,2081.85595703125
21 2020-08-25 09,2220.31298828125
21 2020-08-25 10,2433.183349609375
21 2020-08-25 11,2520.638671875
21 2020-08-25 12,2542.165771484375
21 2020-08-25 13,2672.28759765625
21 2020-08-25 14,2647.508056640625
21 2020-08-25 15,2722.561767578125
21 2020-08-25 16,2725.09814453125
21 2020-08-25 17,2831.853515625
21 2020-08-25 18,2883.11865234375
21 2020-08-25 19,2966.2783203125
21 2020-08-25 20,2978.0986328125
21 2020-08-25 21,2908.92138671875
21 2020-08-25 22,2835.315185546875
21 2020-08-25 23,2466.549560546875
21 2020-08-26 00,2086.841064453125
21 2020-08-26 01,1799.8773193359375
21 2020-08-26 02,1526.80322265625
21 2020-08-26 03,1266.784423828125
21 2020-08-26 04,1198.291015625
21 2020-08-26 05,1185.5411376953125
21 2020-08-26 06,1580.9637451171875
21 2020-08-26 07,1973.4007568359375
21 2020-08-26 08,2152.57666015625
21 2020-08-26 09,2276.403564453125
21 2020-08-26 10,2498.344482421875
21 2020-08-26 11,2588.4033203125
21 2020-08-26 12,2620.880126953125
21 2020-08-26 13,2739.837890625
21 2020-08-26 14,2731.207763671875
21 2020-08-26 15,2765.362548828125
21 2020-08-26 16,2749.376953125
21 2020-08-26 17,2893.183349609375
21 2020-08-26 18,2931.01904296875
21 2020-08-26 19,3037.119140625
21 2020-08-26 20,3045.594970703125
21 2020-08-26 21,2977.741455078125
21 2020-08-26 22,2857.258056640625
21 2020-08-26 23,2479.571533203125
21 2020-08-27 00,2005.0777587890625
21 2020-08-27 01,1668.633544921875
21 2020-08-27 02,1426.8759765625
21 2020-08-27 03,1223.3017578125
21 2020-08-27 04,1186.19482421875
21 2020-08-27 05,1160.7425537109375
21 2020-08-27 06,1510.3421630859375
21 2020-08-27 07,1871.58154296875
21 2020-08-27 08,2079.760986328125
21 2020-08-27 09,2238.666259765625
21 2020-08-27 10,2409.76123046875
21 2020-08-27 11,2475.309814453125
21 2020-08-27 12,2477.1865234375
21 2020-08-27 13,2579.3662109375
21 2020-08-27 14,2572.84375
21 2020-08-27 15,2590.154541015625
21 2020-08-27 16,2614.834228515625
21 2020-08-27 17,2783.71435546875
21 2020-08-27 18,2865.013427734375
21 2020-08-27 19,2955.5947265625
21 2020-08-27 20,3013.13037109375
21 2020-08-27 21,2925.68359375
21 2020-08-27 22,2803.30029296875
21 2020-08-27 23,2382.3681640625
21 2020-08-28 00,1949.5693359375
21 2020-08-28 01,1607.758056640625
21 2020-08-28 02,1399.011474609375
21 2020-08-28 03,1209.457275390625
21 2020-08-28 04,1203.850830078125
21 2020-08-28 05,1179.752197265625
21 2020-08-28 06,1553.564453125
21 2020-08-28 07,1878.11181640625
21 2020-08-28 08,2117.25927734375
21 2020-08-28 09,2292.482421875
21 2020-08-28 10,2512.435302734375
21 2020-08-28 11,2597.8505859375
21 2020-08-28 12,2605.769287109375
21 2020-08-28 13,2703.279541015625
21 2020-08-28 14,2682.87158203125
21 2020-08-28 15,2660.1083984375
21 2020-08-28 16,2659.3486328125
21 2020-08-28 17,2851.03955078125
21 2020-08-28 18,2961.865478515625
21 2020-08-28 19,3017.47216796875
21 2020-08-28 20,3066.189697265625
21 2020-08-28 21,2954.607421875
21 2020-08-28 22,2828.540771484375
21 2020-08-28 23,2388.455322265625
21 2020-08-29 00,1894.8177490234375
21 2020-08-29 01,1550.1513671875
21 2020-08-29 02,1359.3154296875
21 2020-08-29 03,1186.036376953125
21 2020-08-29 04,1164.2745361328125
21 2020-08-29 05,1108.085693359375
21 2020-08-29 06,1344.27197265625
21 2020-08-29 07,1544.918212890625
21 2020-08-29 08,1870.2630615234375
21 2020-08-29 09,2238.94970703125
21 2020-08-29 10,2560.805908203125
21 2020-08-29 11,2615.02490234375
21 2020-08-29 12,2647.79443359375
21 2020-08-29 13,2692.53564453125
21 2020-08-29 14,2631.068115234375
21 2020-08-29 15,2607.14453125
21 2020-08-29 16,2606.46240234375
21 2020-08-29 17,2758.193603515625
21 2020-08-29 18,2796.386474609375
21 2020-08-29 19,2863.945068359375
21 2020-08-29 20,2910.796875
21 2020-08-29 21,2814.844482421875
21 2020-08-29 22,2587.1884765625
21 2020-08-29 23,2206.50830078125
21 2020-08-30 00,1803.7552490234375
21 2020-08-30 01,1466.62451171875
21 2020-08-30 02,1295.5523681640625
21 2020-08-30 03,1143.2489013671875
21 2020-08-30 04,1117.283935546875
21 2020-08-30 05,1195.5751953125
21 2020-08-30 06,1476.622802734375
21 2020-08-30 07,1668.92626953125
21 2020-08-30 08,1996.6016845703125
21 2020-08-30 09,2339.925537109375
21 2020-08-30 10,2645.183837890625
21 2020-08-30 11,2758.22802734375
21 2020-08-30 12,2828.335693359375
21 2020-08-30 13,2902.87890625
21 2020-08-30 14,2900.37109375
21 2020-08-30 15,2882.65087890625
21 2020-08-30 16,2824.40380859375
21 2020-08-30 17,2964.25
21 2020-08-30 18,2954.8056640625
21 2020-08-30 19,3018.656005859375
21 2020-08-30 20,3033.3681640625
21 2020-08-30 21,2923.2724609375
21 2020-08-30 22,2514.947998046875
21 2020-08-30 23,2136.868896484375
21 2020-08-31 00,1798.8203125
21 2020-08-31 01,1439.1728515625
21 2020-08-31 02,1271.0845947265625
21 2020-08-31 03,1126.8131103515625
21 2020-08-31 04,1109.7884521484375
21 2020-08-31 05,1100.0096435546875
21 2020-08-31 06,1333.786376953125
21 2020-08-31 07,1631.80322265625
21 2020-08-31 08,1944.18212890625
21 2020-08-31 09,2188.8623046875
21 2020-08-31 10,2295.396484375
21 2020-08-31 11,2360.2041015625
21 2020-08-31 12,2395.983154296875
21 2020-08-31 13,2462.20751953125
21 2020-08-31 14,2465.94287109375
21 2020-08-31 15,2468.82373046875
21 2020-08-31 16,2547.219482421875
21 2020-08-31 17,2711.262451171875
21 2020-08-31 18,2851.474609375
21 2020-08-31 19,2968.69287109375
21 2020-08-31 20,3015.895263671875
21 2020-08-31 21,2895.720947265625
21 2020-08-31 22,2720.91650390625
21 2020-08-31 23,2313.659423828125
