,num,date_time,kWH,C,m/s,wet,mm,hr,non_electric_aircondition,sunlight,time_idx,energy_group,Week,24Hour
1546,1,2020-08-04 10:00:00,8750.591999999999,26.1,3.4,94.0,0.2,0.0,0,0,1546,3,2,10
1547,1,2020-08-04 11:00:00,8721.431999999999,26.7,4.8,92.0,0.0,0.0,0,0,1547,3,2,11
1548,1,2020-08-04 12:00:00,8741.52,27.3,3.6,90.0,0.0,0.0,0,0,1548,3,2,12
1549,1,2020-08-04 13:00:00,8742.168,27.7,4.6,87.0,0.0,0.0,0,0,1549,3,2,13
1550,1,2020-08-04 14:00:00,8763.552,28.5,5.3,83.0,0.0,0.0,0,0,1550,3,2,14
1551,1,2020-08-04 15:00:00,8751.888,29.3,4.1,79.0,0.0,0.4,0,0,1551,3,2,15
1552,1,2020-08-04 16:00:00,8748.0,29.1,3.6,79.0,0.0,0.0,0,0,1552,3,2,16
1553,1,2020-08-04 17:00:00,8771.976,28.1,3.9,84.0,0.5,0.0,0,0,1553,3,2,17
1554,1,2020-08-04 18:00:00,8759.664,27.9,3.6,85.0,0.0,0.0,0,0,1554,3,2,18
1555,1,2020-08-04 19:00:00,8743.464,27.9,2.9,83.0,0.0,0.0,0,0,1555,3,2,19
1556,1,2020-08-04 20:00:00,8704.584,27.7,2.1,83.0,0.0,0.0,0,0,1556,3,2,20
1557,1,2020-08-04 21:00:00,8707.176,27.5,2.6,83.0,0.0,0.0,0,0,1557,3,2,21
1558,1,2020-08-04 22:00:00,8709.12,27.0,2.5,87.0,0.2,0.0,0,0,1558,3,2,22
1559,1,2020-08-04 23:00:00,8643.024,26.1,2.8,93.0,1.2,0.0,0,0,1559,3,2,23
1560,1,2020-08-05 00:00:00,8641.728000000001,26.0,2.4,93.0,0.0,0.0,0,0,1560,3,3,0
1561,1,2020-08-05 01:00:00,8674.776,26.0,1.8,93.0,0.0,0.0,0,0,1561,3,3,1
1562,1,2020-08-05 02:00:00,8633.952,26.1,1.2,93.0,0.0,0.0,0,0,1562,3,3,2
1563,1,2020-08-05 03:00:00,8601.552,26.1,1.0,92.0,0.0,0.0,0,0,1563,3,3,3
1564,1,2020-08-05 04:00:00,8598.96,26.0,0.6,93.0,0.0,0.0,0,0,1564,3,3,4
1565,1,2020-08-05 05:00:00,8580.815999999999,25.9,1.4,93.0,0.0,0.0,0,0,1565,3,3,5
1566,1,2020-08-05 06:00:00,8565.264000000001,26.2,1.3,91.0,0.0,0.0,0,0,1566,3,3,6
1567,1,2020-08-05 07:00:00,8602.848,26.3,2.4,91.0,0.0,0.0,0,0,1567,3,3,7
1568,1,2020-08-05 08:00:00,8602.2,26.0,2.7,92.0,1.7,0.0,0,0,1568,3,3,8
1569,1,2020-08-05 09:00:00,8650.152,26.0,2.2,93.0,0.3,0.0,0,0,1569,3,3,9
1570,1,2020-08-05 10:00:00,8667.0,26.1,2.7,93.0,0.2,0.0,0,0,1570,3,3,10
1571,1,2020-08-05 11:00:00,8678.016,26.1,1.9,93.0,0.8,0.0,0,0,1571,3,3,11
1572,1,2020-08-05 12:00:00,8710.416,26.6,2.0,92.0,0.2,0.0,0,0,1572,3,3,12
1573,1,2020-08-05 13:00:00,8731.8,27.1,1.2,92.0,0.3,0.0,0,0,1573,3,3,13
1574,1,2020-08-05 14:00:00,8766.144,27.7,1.4,91.0,0.0,0.0,0,0,1574,3,3,14
1575,1,2020-08-05 15:00:00,8779.104,28.4,2.0,88.0,0.0,0.0,0,0,1575,3,3,15
1576,1,2020-08-05 16:00:00,8746.704,28.7,3.8,84.0,0.0,0.0,0,0,1576,3,3,16
1577,1,2020-08-05 17:00:00,8759.664,28.0,3.9,83.0,0.0,0.0,0,0,1577,3,3,17
1578,1,2020-08-05 18:00:00,8771.328000000001,27.2,1.5,90.0,2.0,0.0,0,0,1578,3,3,18
1579,1,2020-08-05 19:00:00,8761.608,27.0,2.8,92.0,0.3,0.1,0,0,1579,3,3,19
1580,1,2020-08-05 20:00:00,8721.431999999999,26.5,1.8,94.0,0.3,0.0,0,0,1580,3,3,20
1581,1,2020-08-05 21:00:00,8675.424,26.1,2.2,95.0,0.7,0.0,0,0,1581,3,3,21
1582,1,2020-08-05 22:00:00,8674.776,25.9,2.1,95.0,0.0,0.0,0,0,1582,3,3,22
1583,1,2020-08-05 23:00:00,8655.984,25.9,1.9,93.0,0.0,0.0,0,0,1583,3,3,23
1584,1,2020-08-06 00:00:00,8634.6,25.5,1.6,96.0,11.7,0.0,0,0,1584,3,4,0
1585,1,2020-08-06 01:00:00,8629.416,25.2,1.5,97.0,6.1,0.0,0,0,1585,3,4,1
1586,1,2020-08-06 02:00:00,8622.936,25.0,2.8,97.0,6.3,0.0,0,0,1586,3,4,2
1587,1,2020-08-06 03:00:00,8600.256,24.9,5.7,96.0,6.0,0.0,0,0,1587,3,4,3
1588,1,2020-08-06 04:00:00,8543.232,24.7,4.0,97.0,5.0,0.0,0,0,1588,3,4,4
1589,1,2020-08-06 05:00:00,8532.216,24.6,4.0,98.0,17.9,0.0,0,0,1589,3,4,5
1590,1,2020-08-06 06:00:00,8507.591999999999,23.8,5.1,98.0,15.7,0.0,0,0,1590,3,4,6
1591,1,2020-08-06 07:00:00,8530.271999999999,23.3,5.3,99.0,15.5,0.0,0,0,1591,3,4,7
1592,1,2020-08-06 08:00:00,8523.792,23.3,5.1,100.0,2.0,0.0,0,0,1592,3,4,8
1593,1,2020-08-06 09:00:00,8592.48,23.3,4.8,100.0,0.7,0.0,0,0,1593,3,4,9
1594,1,2020-08-06 10:00:00,8620.992,23.5,4.5,100.0,0.0,0.0,0,0,1594,3,4,10
1595,1,2020-08-06 11:00:00,8612.568000000001,23.6,5.4,99.0,0.5,0.0,0,0,1595,3,4,11
1596,1,2020-08-06 12:00:00,8567.208,23.9,5.1,95.0,0.0,0.1,0,0,1596,3,4,12
1597,1,2020-08-06 13:00:00,8573.688,24.1,4.1,90.0,0.0,0.0,0,0,1597,3,4,13
1598,1,2020-08-06 14:00:00,8605.44,24.1,3.3,91.0,0.0,0.0,0,0,1598,3,4,14
1599,1,2020-08-06 15:00:00,8613.864,24.4,2.7,91.0,0.0,0.0,0,0,1599,3,4,15
1600,1,2020-08-06 16:00:00,8615.808,25.3,2.8,88.0,0.0,0.0,0,0,1600,3,4,16
1601,1,2020-08-06 17:00:00,8600.904,26.0,2.3,85.0,0.0,0.1,0,0,1601,3,4,17
1602,1,2020-08-06 18:00:00,8578.872,25.6,2.8,84.0,0.0,0.0,0,0,1602,3,4,18
1603,1,2020-08-06 19:00:00,8590.536,24.9,2.7,85.0,0.0,0.0,0,0,1603,3,4,19
1604,1,2020-08-06 20:00:00,8576.928,24.4,1.9,87.0,0.0,0.0,0,0,1604,3,4,20
1605,1,2020-08-06 21:00:00,8561.376,23.9,1.9,89.0,0.0,0.0,0,0,1605,3,4,21
1606,1,2020-08-06 22:00:00,8536.104,23.5,1.8,89.0,0.0,0.0,0,0,1606,3,4,22
1607,1,2020-08-06 23:00:00,8511.48,23.2,3.0,88.0,0.0,0.0,0,0,1607,3,4,23
1608,1,2020-08-07 00:00:00,8508.24,22.9,1.0,89.0,0.0,0.0,0,0,1608,3,5,0
1609,1,2020-08-07 01:00:00,8519.904,22.8,0.8,91.0,0.0,0.0,0,0,1609,3,5,1
1610,1,2020-08-07 02:00:00,8502.408000000001,22.8,2.2,92.0,0.0,0.0,0,0,1610,3,5,2
1611,1,2020-08-07 03:00:00,8470.655999999999,22.7,2.0,92.0,0.0,0.0,0,0,1611,3,5,3
1612,1,2020-08-07 04:00:00,8452.511999999999,22.7,1.3,92.0,0.0,0.0,0,0,1612,3,5,4
1613,1,2020-08-07 05:00:00,8437.608,22.7,0.4,92.0,0.0,0.0,0,0,1613,3,5,5
1614,1,2020-08-07 06:00:00,8412.984,22.7,1.6,92.0,0.0,0.0,0,0,1614,3,5,6
1615,1,2020-08-07 07:00:00,8464.824,22.6,1.8,94.0,0.0,0.0,0,0,1615,3,5,7
1616,1,2020-08-07 08:00:00,8486.208,22.8,1.6,94.0,0.0,0.0,0,0,1616,3,5,8
1617,1,2020-08-07 09:00:00,8532.216,23.3,2.0,93.0,0.0,0.0,0,0,1617,3,5,9
1618,1,2020-08-07 10:00:00,8589.24,23.7,2.1,90.0,0.0,0.0,0,0,1618,3,5,10
1619,1,2020-08-07 11:00:00,8628.12,24.1,1.0,88.0,0.0,0.0,0,0,1619,3,5,11
1620,1,2020-08-07 12:00:00,8632.008,24.7,2.0,87.0,0.0,0.0,0,0,1620,3,5,12
1621,1,2020-08-07 13:00:00,8652.744,25.8,1.9,82.0,0.0,0.0,0,0,1621,3,5,13
1622,1,2020-08-07 14:00:00,8664.408000000001,25.6,2.5,82.0,0.0,0.0,0,0,1622,3,5,14
1623,1,2020-08-07 15:00:00,8639.784,25.7,2.0,82.0,0.0,0.0,0,0,1623,3,5,15
1624,1,2020-08-07 16:00:00,8624.232,26.1,1.4,77.0,0.0,0.0,0,0,1624,3,5,16
1625,1,2020-08-07 17:00:00,8602.848,25.9,2.4,75.0,0.0,0.0,0,0,1625,3,5,17
1626,1,2020-08-07 18:00:00,8576.28,25.8,3.3,72.0,0.0,0.0,0,0,1626,3,5,18
1627,1,2020-08-07 19:00:00,8603.496,25.5,1.6,76.0,0.0,0.0,0,0,1627,3,5,19
1628,1,2020-08-07 20:00:00,8602.2,25.4,1.1,79.0,0.0,0.0,0,0,1628,3,5,20
1629,1,2020-08-07 21:00:00,8591.832,25.2,2.2,80.0,0.0,0.0,0,0,1629,3,5,21
1630,1,2020-08-07 22:00:00,8595.72,24.8,3.1,81.0,0.0,0.0,0,0,1630,3,5,22
1631,1,2020-08-07 23:00:00,8552.304,24.4,1.8,82.0,0.0,0.0,0,0,1631,3,5,23
1632,1,2020-08-08 00:00:00,8562.024,23.9,2.2,84.0,0.0,0.0,0,0,1632,3,6,0
1633,1,2020-08-08 01:00:00,8552.952,23.5,1.9,86.0,0.0,0.0,0,0,1633,3,6,1
1634,1,2020-08-08 02:00:00,8539.992,23.3,2.3,88.0,0.0,0.0,0,0,1634,3,6,2
1635,1,2020-08-08 03:00:00,8532.216,23.1,2.5,90.0,0.0,0.0,0,0,1635,3,6,3
1636,1,2020-08-08 04:00:00,8512.776,22.9,1.4,90.0,0.0,0.0,0,0,1636,3,6,4
1637,1,2020-08-08 05:00:00,8475.192,22.7,1.9,92.0,0.0,0.0,0,0,1637,3,6,5
1638,1,2020-08-08 06:00:00,8459.64,22.8,2.5,92.0,0.0,0.0,0,0,1638,3,6,6
1639,1,2020-08-08 07:00:00,8481.024,23.1,1.6,91.0,0.0,0.5,0,0,1639,3,6,7
1640,1,2020-08-08 08:00:00,8486.856,24.6,2.5,85.0,0.0,0.8,0,0,1640,3,6,8
1641,1,2020-08-08 09:00:00,8489.448,25.0,2.8,82.0,0.0,0.4,0,0,1641,3,6,9
1642,1,2020-08-08 10:00:00,8514.072,25.2,2.1,79.0,0.0,0.0,0,0,1642,3,6,10
1643,1,2020-08-08 11:00:00,8516.664,25.4,2.5,77.0,0.0,0.0,0,0,1643,3,6,11
1644,1,2020-08-08 12:00:00,8522.496,24.8,1.4,85.0,1.7,0.0,0,0,1644,3,6,12
1645,1,2020-08-08 13:00:00,8527.68,24.5,2.2,91.0,0.8,0.0,0,0,1645,3,6,13
1646,1,2020-08-08 14:00:00,8535.456,24.7,2.5,90.0,0.0,0.0,0,0,1646,3,6,14
1647,1,2020-08-08 15:00:00,8583.408000000001,25.0,1.9,89.0,0.0,0.0,0,0,1647,3,6,15
1648,1,2020-08-08 16:00:00,8611.92,25.1,2.8,86.0,0.0,0.0,0,0,1648,3,6,16
1649,1,2020-08-08 17:00:00,8620.344000000001,26.0,2.8,82.0,0.0,0.1,0,0,1649,3,6,17
1650,1,2020-08-08 18:00:00,8607.384,25.4,2.4,85.0,0.0,0.0,0,0,1650,3,6,18
1651,1,2020-08-08 19:00:00,8587.296,24.9,2.5,88.0,0.0,0.0,0,0,1651,3,6,19
1652,1,2020-08-08 20:00:00,8564.616,24.3,2.8,92.0,0.5,0.0,0,0,1652,3,6,20
1653,1,2020-08-08 21:00:00,8572.392,24.0,2.4,95.0,4.6,0.0,0,0,1653,3,6,21
1654,1,2020-08-08 22:00:00,8606.735999999999,23.8,2.2,97.0,4.8,0.0,0,0,1654,3,6,22
1655,1,2020-08-08 23:00:00,8583.408000000001,23.7,1.4,97.0,4.7,0.0,0,0,1655,3,6,23
1656,1,2020-08-09 00:00:00,8603.496,23.7,1.3,98.0,2.0,0.0,0,0,1656,3,0,0
1657,1,2020-08-09 01:00:00,8611.92,23.9,1.2,97.0,0.0,0.0,0,0,1657,3,0,1
1658,1,2020-08-09 02:00:00,8598.96,24.2,0.9,98.0,0.0,0.0,0,0,1658,3,0,2
1659,1,2020-08-09 03:00:00,8586.648000000001,24.4,1.0,98.0,1.3,0.0,0,0,1659,3,0,3
1660,1,2020-08-09 04:00:00,8589.24,24.4,0.7,98.0,0.2,0.0,0,0,1660,3,0,4
1661,1,2020-08-09 05:00:00,8550.36,24.6,2.7,98.0,0.4,0.0,0,0,1661,3,0,5
1662,1,2020-08-09 06:00:00,8528.976,24.5,0.4,98.0,1.2,0.0,0,0,1662,3,0,6
1663,1,2020-08-09 07:00:00,8556.192,24.6,0.9,98.0,0.7,0.0,0,0,1663,3,0,7
1664,1,2020-08-09 08:00:00,8521.848,24.7,3.2,99.0,1.8,0.0,0,0,1664,3,0,8
1665,1,2020-08-09 09:00:00,8516.664,24.6,2.1,98.0,6.4,0.0,0,0,1665,3,0,9
1666,1,2020-08-09 10:00:00,8554.248,24.9,2.6,99.0,1.3,0.0,0,0,1666,3,0,10
1667,1,2020-08-09 11:00:00,8549.064,25.0,5.2,98.0,2.0,0.0,0,0,1667,3,0,11
1668,1,2020-08-09 12:00:00,8541.936,25.0,3.7,98.0,7.2,0.0,0,0,1668,3,0,12
1669,1,2020-08-09 13:00:00,8557.488000000001,24.9,6.0,98.0,8.0,0.0,0,0,1669,3,0,13
1670,1,2020-08-09 14:00:00,8559.431999999999,24.6,4.4,97.0,7.8,0.0,0,0,1670,3,0,14
1671,1,2020-08-09 15:00:00,8581.464,24.7,4.6,97.0,8.9,0.0,0,0,1671,3,0,15
1672,1,2020-08-09 16:00:00,8586.0,25.2,4.3,94.0,0.1,0.0,0,0,1672,3,0,16
1673,1,2020-08-09 17:00:00,8559.431999999999,24.8,4.9,95.0,1.8,0.0,0,0,1673,3,0,17
1674,1,2020-08-09 18:00:00,8576.28,24.8,2.6,95.0,0.1,0.0,0,0,1674,3,0,18
1675,1,2020-08-09 19:00:00,8596.368,24.8,2.7,96.0,1.1,0.0,0,0,1675,3,0,19
1676,1,2020-08-09 20:00:00,8582.76,25.2,2.4,93.0,0.0,0.0,0,0,1676,3,0,20
1677,1,2020-08-09 21:00:00,8596.368,25.4,1.8,89.0,0.0,0.0,0,0,1677,3,0,21
1678,1,2020-08-09 22:00:00,8626.824,25.4,1.6,90.0,0.0,0.0,0,0,1678,3,0,22
1679,1,2020-08-09 23:00:00,8620.992,25.7,1.8,90.0,0.0,0.0,0,0,1679,3,0,23
1680,1,2020-08-10 00:00:00,8614.511999999999,25.7,1.9,90.0,0.0,0.0,0,0,1680,3,1,0
1681,1,2020-08-10 01:00:00,8613.216,25.8,2.3,90.0,0.0,0.0,0,0,1681,3,1,1
1682,1,2020-08-10 02:00:00,8593.128,26.1,3.2,88.0,0.0,0.0,0,0,1682,3,1,2
1683,1,2020-08-10 03:00:00,8571.744,26.1,3.3,88.0,0.0,0.0,0,0,1683,3,1,3
1684,1,2020-08-10 04:00:00,8566.56,25.3,3.0,93.0,0.9,0.0,0,0,1684,3,1,4
1685,1,2020-08-10 05:00:00,8542.584,25.2,1.6,93.0,0.1,0.0,0,0,1685,3,1,5
1686,1,2020-08-10 06:00:00,8543.232,25.4,2.3,93.0,0.0,0.0,0,0,1686,3,1,6
1687,1,2020-08-10 07:00:00,8585.351999999999,25.4,2.1,94.0,0.1,0.0,0,0,1687,3,1,7
1688,1,2020-08-10 08:00:00,8605.44,25.4,1.9,96.0,0.7,0.0,0,0,1688,3,1,8
1689,1,2020-08-10 09:00:00,8681.256,25.6,0.7,97.0,1.5,0.0,0,0,1689,3,1,9
1690,1,2020-08-10 10:00:00,8699.4,26.2,0.7,97.0,0.1,0.0,0,0,1690,3,1,10
1691,1,2020-08-10 11:00:00,8734.392,27.7,2.8,92.0,0.0,0.1,0,0,1691,3,1,11
1692,1,2020-08-10 12:00:00,8733.744,29.0,3.6,81.0,0.0,0.1,0,0,1692,3,1,12
1693,1,2020-08-10 13:00:00,8758.368,29.3,1.9,79.0,0.0,0.0,0,0,1693,3,1,13
1694,1,2020-08-10 14:00:00,8789.472,29.3,2.2,82.0,0.0,0.0,0,0,1694,3,1,14
1695,1,2020-08-10 15:00:00,8766.792,28.6,1.7,88.0,0.0,0.0,0,0,1695,3,1,15
1696,1,2020-08-10 16:00:00,8781.696,27.6,1.9,89.0,0.8,0.0,0,0,1696,3,1,16
1697,1,2020-08-10 17:00:00,8739.576,26.7,1.3,94.0,28.6,0.0,0,0,1697,3,1,17
1698,1,2020-08-10 18:00:00,8693.568000000001,26.7,1.8,95.0,0.2,0.0,0,0,1698,3,1,18
1699,1,2020-08-10 19:00:00,8693.568000000001,26.4,2.1,95.0,0.2,0.0,0,0,1699,3,1,19
1700,1,2020-08-10 20:00:00,8668.296,26.3,1.4,95.0,0.0,0.0,0,0,1700,3,1,20
1701,1,2020-08-10 21:00:00,8661.168,26.2,0.5,95.0,0.0,0.0,0,0,1701,3,1,21
1702,1,2020-08-10 22:00:00,8675.424,26.1,1.7,95.0,0.0,0.0,0,0,1702,3,1,22
1703,1,2020-08-10 23:00:00,8629.416,25.8,1.7,96.0,1.6,0.0,0,0,1703,3,1,23
1704,1,2020-08-11 00:00:00,8617.752,24.7,3.6,96.0,9.8,0.0,0,0,1704,3,2,0
1705,1,2020-08-11 01:00:00,8612.568000000001,24.5,1.0,97.0,6.2,0.0,0,0,1705,3,2,1
1706,1,2020-08-11 02:00:00,8585.351999999999,24.6,1.1,98.0,4.3,0.0,0,0,1706,3,2,2
1707,1,2020-08-11 03:00:00,8596.368,24.4,3.5,98.0,7.8,0.0,0,0,1707,3,2,3
1708,1,2020-08-11 04:00:00,8571.096,24.3,3.3,99.0,2.6,0.0,0,0,1708,3,2,4
1709,1,2020-08-11 05:00:00,8458.344000000001,23.0,4.3,97.0,18.2,0.0,0,0,1709,3,2,5
1710,1,2020-08-11 06:00:00,8446.68,22.6,1.9,98.0,19.4,0.0,0,0,1710,3,2,6
1711,1,2020-08-11 07:00:00,8493.984,22.5,1.9,99.0,21.8,0.0,0,0,1711,3,2,7
1712,1,2020-08-11 08:00:00,8510.184000000001,22.7,1.6,99.0,14.4,0.0,0,0,1712,3,2,8
1713,1,2020-08-11 09:00:00,8582.112,22.9,0.8,100.0,2.0,0.0,0,0,1713,3,2,9
1714,1,2020-08-11 10:00:00,8628.768,23.7,0.6,99.0,0.3,0.0,0,0,1714,3,2,10
1715,1,2020-08-11 11:00:00,8646.912,24.1,3.0,98.0,0.0,0.0,0,0,1715,3,2,11
1716,1,2020-08-11 12:00:00,8641.728000000001,24.5,3.6,96.0,0.0,0.0,0,0,1716,3,2,12
1717,1,2020-08-11 13:00:00,8653.392,25.9,3.1,90.0,0.0,0.0,0,0,1717,3,2,13
1718,1,2020-08-11 14:00:00,8666.351999999999,27.0,3.6,80.0,0.0,0.5,0,0,1718,3,2,14
1719,1,2020-08-11 15:00:00,8675.424,26.4,3.1,83.0,0.0,0.0,0,0,1719,3,2,15
1720,1,2020-08-11 16:00:00,8676.072,26.3,3.4,83.0,0.0,0.0,0,0,1720,3,2,16
1721,1,2020-08-11 17:00:00,8654.688,26.2,2.8,84.0,0.0,0.0,0,0,1721,3,2,17
1722,1,2020-08-11 18:00:00,8622.936,26.1,1.5,86.0,0.0,0.0,0,0,1722,3,2,18
1723,1,2020-08-11 19:00:00,8634.6,25.9,1.7,86.0,0.0,0.0,0,0,1723,3,2,19
1724,1,2020-08-11 20:00:00,8605.44,25.7,2.8,88.0,0.0,0.0,0,0,1724,3,2,20
1725,1,2020-08-11 21:00:00,8608.68,25.4,1.2,88.0,0.0,0.0,0,0,1725,3,2,21
1726,1,2020-08-11 22:00:00,8634.6,25.4,0.8,88.0,0.0,0.0,0,0,1726,3,2,22
1727,1,2020-08-11 23:00:00,8611.271999999999,24.9,1.2,90.0,0.0,0.0,0,0,1727,3,2,23
1728,1,2020-08-12 00:00:00,8583.408000000001,24.6,1.8,91.0,0.0,0.0,0,0,1728,3,3,0
1729,1,2020-08-12 01:00:00,8596.368,24.3,1.5,92.0,0.0,0.0,0,0,1729,3,3,1
1730,1,2020-08-12 02:00:00,8560.728000000001,24.1,1.3,93.0,0.0,0.0,0,0,1730,3,3,2
1731,1,2020-08-12 03:00:00,8552.952,23.8,1.3,94.0,0.0,0.0,0,0,1731,3,3,3
1732,1,2020-08-12 04:00:00,8554.248,23.6,2.1,95.0,0.0,0.0,0,0,1732,3,3,4
1733,1,2020-08-12 05:00:00,8530.271999999999,23.6,1.4,96.0,0.0,0.0,0,0,1733,3,3,5
1734,1,2020-08-12 06:00:00,8531.568000000001,23.7,1.8,96.0,0.0,0.0,0,0,1734,3,3,6
1735,1,2020-08-12 07:00:00,8565.264000000001,24.0,1.6,96.0,0.0,0.1,0,0,1735,3,3,7
1736,1,2020-08-12 08:00:00,8597.016,24.8,1.8,93.0,0.0,0.4,0,0,1736,3,3,8
1737,1,2020-08-12 09:00:00,8700.048,25.7,1.6,89.0,0.0,0.1,0,0,1737,3,3,9
1738,1,2020-08-12 10:00:00,8704.584,26.7,2.0,87.0,0.0,0.1,0,0,1738,3,3,10
1739,1,2020-08-12 11:00:00,8710.416,27.6,2.1,83.0,0.0,0.0,0,0,1739,3,3,11
1740,1,2020-08-12 12:00:00,8759.016,28.2,1.7,82.0,0.0,0.0,0,0,1740,3,3,12
1741,1,2020-08-12 13:00:00,8774.568000000001,29.6,0.9,76.0,0.0,0.2,0,0,1741,3,3,13
1742,1,2020-08-12 14:00:00,8799.84,31.2,2.3,71.0,0.0,0.8,0,0,1742,3,3,14
1743,1,2020-08-12 15:00:00,8816.04,30.9,2.6,69.0,0.0,0.3,0,0,1743,3,3,15
1744,1,2020-08-12 16:00:00,8827.704,30.5,2.4,71.0,0.0,0.0,0,0,1744,3,3,16
1745,1,2020-08-12 17:00:00,8796.6,30.5,2.3,71.0,0.0,0.1,0,0,1745,3,3,17
1746,1,2020-08-12 18:00:00,8760.96,30.1,2.2,72.0,0.0,0.0,0,0,1746,3,3,18
1747,1,2020-08-12 19:00:00,8767.44,29.3,2.7,82.0,0.0,0.0,0,0,1747,3,3,19
1748,1,2020-08-12 20:00:00,8754.48,28.8,2.1,82.0,0.0,0.0,0,0,1748,3,3,20
1749,1,2020-08-12 21:00:00,8764.848,28.3,3.0,83.0,0.0,0.0,0,0,1749,3,3,21
1750,1,2020-08-12 22:00:00,8729.856,28.0,2.0,85.0,0.0,0.0,0,0,1750,3,3,22
1751,1,2020-08-12 23:00:00,8697.456,27.6,2.2,85.0,0.0,0.0,0,0,1751,3,3,23
1752,1,2020-08-13 00:00:00,8678.016,27.2,2.3,86.0,0.0,0.0,0,0,1752,3,4,0
1753,1,2020-08-13 01:00:00,8670.888,26.9,2.3,86.0,0.0,0.0,0,0,1753,3,4,1
1754,1,2020-08-13 02:00:00,8661.815999999999,26.7,1.1,87.0,0.0,0.0,0,0,1754,3,4,2
1755,1,2020-08-13 03:00:00,8635.248,26.6,1.4,88.0,0.0,0.0,0,0,1755,3,4,3
1756,1,2020-08-13 04:00:00,8628.12,26.5,1.4,88.0,0.0,0.0,0,0,1756,3,4,4
1757,1,2020-08-13 05:00:00,8607.384,26.4,1.7,88.0,0.0,0.0,0,0,1757,3,4,5
1758,1,2020-08-13 06:00:00,8574.984,26.3,0.9,88.0,0.0,0.0,0,0,1758,3,4,6
1759,1,2020-08-13 07:00:00,8641.08,26.5,1.2,87.0,0.0,0.0,0,0,1759,3,4,7
1760,1,2020-08-13 08:00:00,8635.896,27.0,2.0,85.0,0.0,0.0,0,0,1760,3,4,8
1761,1,2020-08-13 09:00:00,8663.112,27.4,2.8,83.0,0.0,0.0,0,0,1761,3,4,9
1762,1,2020-08-13 10:00:00,8701.992,28.2,2.0,81.0,0.0,0.1,0,0,1762,3,4,10
1763,1,2020-08-13 11:00:00,8749.944,28.6,2.3,78.0,0.0,0.1,0,0,1763,3,4,11
1764,1,2020-08-13 12:00:00,8752.536,28.7,3.5,78.0,0.0,0.0,0,0,1764,3,4,12
1765,1,2020-08-13 13:00:00,8768.088,29.1,3.7,78.0,0.0,0.0,0,0,1765,3,4,13
1766,1,2020-08-13 14:00:00,8790.768,29.6,3.0,77.0,0.0,0.0,0,0,1766,3,4,14
1767,1,2020-08-13 15:00:00,8800.488000000001,29.5,3.0,77.0,0.0,0.0,0,0,1767,3,4,15
1768,1,2020-08-13 16:00:00,8781.696,30.3,3.4,75.0,0.0,0.0,0,0,1768,3,4,16
1769,1,2020-08-13 17:00:00,8780.4,30.1,2.4,74.0,0.0,0.0,0,0,1769,3,4,17
1770,1,2020-08-13 18:00:00,8768.735999999999,29.7,3.5,77.0,0.0,0.0,0,0,1770,3,4,18
1771,1,2020-08-13 19:00:00,8750.591999999999,28.9,3.3,81.0,0.0,0.0,0,0,1771,3,4,19
1772,1,2020-08-13 20:00:00,8753.832,28.6,3.5,81.0,0.0,0.0,0,0,1772,3,4,20
1773,1,2020-08-13 21:00:00,8710.416,28.2,3.6,82.0,0.0,0.0,0,0,1773,3,4,21
1774,1,2020-08-13 22:00:00,8741.52,27.9,2.3,84.0,0.0,0.0,0,0,1774,3,4,22
1775,1,2020-08-13 23:00:00,8707.824,27.6,4.2,85.0,0.0,0.0,0,0,1775,3,4,23
1776,1,2020-08-14 00:00:00,8692.92,27.4,3.6,86.0,0.0,0.0,0,0,1776,3,5,0
1777,1,2020-08-14 01:00:00,8684.496,27.1,3.7,86.0,0.0,0.0,0,0,1777,3,5,1
1778,1,2020-08-14 02:00:00,8684.496,27.0,3.8,86.0,0.0,0.0,0,0,1778,3,5,2
1779,1,2020-08-14 03:00:00,8647.56,27.0,3.3,86.0,0.0,0.0,0,0,1779,3,5,3
1780,1,2020-08-14 04:00:00,8635.896,26.8,3.7,86.0,0.0,0.0,0,0,1780,3,5,4
1781,1,2020-08-14 05:00:00,8644.968,26.7,2.9,86.0,0.0,0.0,0,0,1781,3,5,5
1782,1,2020-08-14 06:00:00,8632.008,26.7,3.1,85.0,0.0,0.0,0,0,1782,3,5,6
1783,1,2020-08-14 07:00:00,8643.671999999999,26.7,5.0,86.0,0.0,0.0,0,0,1783,3,5,7
1784,1,2020-08-14 08:00:00,8669.591999999999,26.8,4.2,87.0,0.2,0.0,0,0,1784,3,5,8
1785,1,2020-08-14 09:00:00,8711.064,26.7,3.8,88.0,0.2,0.0,0,0,1785,3,5,9
1786,1,2020-08-14 10:00:00,8780.4,27.0,3.4,89.0,0.0,0.0,0,0,1786,3,5,10
1787,1,2020-08-14 11:00:00,8784.288,27.5,3.3,88.0,0.0,0.0,0,0,1787,3,5,11
1788,1,2020-08-14 12:00:00,8764.2,28.0,4.1,86.0,0.0,0.0,0,0,1788,3,5,12
1789,1,2020-08-14 13:00:00,8755.776,27.6,5.3,86.0,0.0,0.0,0,0,1789,3,5,13
1790,1,2020-08-14 14:00:00,8790.768,27.7,4.2,85.0,0.0,0.0,0,0,1790,3,5,14
1791,1,2020-08-14 15:00:00,8785.584,27.8,3.6,84.0,0.0,0.0,0,0,1791,3,5,15
