,num,date_time,kWH,C,m/s,wet,mm,hr,non_electric_aircondition,sunlight,time_idx,energy_group,Week,24Hour
35508,18,2020-07-05 12:00:00,995.355,24.9,1.1,64.0,0.0,0.6,0,0,828,2,0,12
35509,18,2020-07-05 13:00:00,1009.233,25.2,1.8,66.0,0.0,0.2,0,0,829,2,0,13
35510,18,2020-07-05 14:00:00,1030.266,26.7,2.0,63.0,0.0,0.5,0,0,830,2,0,14
35511,18,2020-07-05 15:00:00,1318.869,27.2,1.7,60.0,0.0,0.9,0,0,831,2,0,15
35512,18,2020-07-05 16:00:00,1975.779,27.9,2.1,63.0,0.0,0.8,0,0,832,2,0,16
35513,18,2020-07-05 17:00:00,1796.418,27.4,2.9,66.0,0.0,1.0,0,0,833,2,0,17
35514,18,2020-07-05 18:00:00,947.16,26.3,2.3,66.0,0.0,1.0,0,0,834,2,0,18
35515,18,2020-07-05 19:00:00,730.2689999999999,24.8,2.2,69.0,0.0,1.0,0,0,835,2,0,19
35516,18,2020-07-05 20:00:00,677.7539999999998,23.3,1.7,73.0,0.0,0.4,0,0,836,2,0,20
35517,18,2020-07-05 21:00:00,652.104,21.6,1.5,77.0,0.0,0.0,0,0,837,2,0,21
35518,18,2020-07-05 22:00:00,626.373,21.6,1.0,78.0,0.0,0.0,0,0,838,2,0,22
35519,18,2020-07-05 23:00:00,1334.61,21.6,1.1,82.0,0.0,0.0,0,0,839,2,0,23
35520,18,2020-07-06 00:00:00,1413.4229999999998,21.1,1.1,85.0,0.0,0.0,0,0,840,2,1,0
35521,18,2020-07-06 01:00:00,1408.941,20.9,1.0,88.0,0.0,0.0,0,0,841,2,1,1
35522,18,2020-07-06 02:00:00,1398.249,21.2,0.7,88.0,0.0,0.0,0,0,842,2,1,2
35523,18,2020-07-06 03:00:00,1391.256,21.2,0.6,87.0,0.0,0.0,0,0,843,2,1,3
35524,18,2020-07-06 04:00:00,580.5,20.9,0.7,90.0,0.0,0.0,0,0,844,2,1,4
35525,18,2020-07-06 05:00:00,557.388,20.6,0.4,91.0,0.0,0.0,0,0,845,2,1,5
35526,18,2020-07-06 06:00:00,647.19,20.7,0.9,92.0,0.0,0.0,0,0,846,2,1,6
35527,18,2020-07-06 07:00:00,1871.343,22.1,0.4,87.0,0.0,0.1,0,0,847,2,1,7
35528,18,2020-07-06 08:00:00,2604.285,23.2,1.0,77.0,0.0,0.1,0,0,848,2,1,8
35529,18,2020-07-06 09:00:00,3100.248,25.4,1.7,70.0,0.0,0.6,0,0,849,2,1,9
35530,18,2020-07-06 10:00:00,3277.908,25.3,2.2,71.0,0.0,0.2,0,0,850,2,1,10
35531,18,2020-07-06 11:00:00,3176.361,26.6,2.3,68.0,0.0,0.6,0,0,851,2,1,11
35532,18,2020-07-06 12:00:00,3124.0890000000004,27.0,1.8,66.0,0.0,0.8,0,0,852,2,1,12
35533,18,2020-07-06 13:00:00,3173.742,28.1,2.7,61.0,0.0,0.5,0,0,853,2,1,13
35534,18,2020-07-06 14:00:00,3161.511,28.8,2.3,60.0,0.0,0.9,0,0,854,2,1,14
35535,18,2020-07-06 15:00:00,3153.6,30.2,1.7,56.0,0.0,0.7,0,0,855,2,1,15
35536,18,2020-07-06 16:00:00,3157.407,29.9,1.6,58.0,0.0,0.8,0,0,856,2,1,16
35537,18,2020-07-06 17:00:00,3157.947,29.1,2.8,62.0,0.0,0.6,0,0,857,2,1,17
35538,18,2020-07-06 18:00:00,2732.13,26.8,4.8,69.0,0.0,1.0,0,0,858,2,1,18
35539,18,2020-07-06 19:00:00,1724.571,25.3,4.0,71.0,0.0,0.6,0,0,859,2,1,19
35540,18,2020-07-06 20:00:00,1496.583,24.6,2.7,75.0,0.0,0.0,0,0,860,2,1,20
35541,18,2020-07-06 21:00:00,1337.7420000000004,23.4,1.6,83.0,0.0,0.0,0,0,861,2,1,21
35542,18,2020-07-06 22:00:00,1104.0255,22.9,1.8,84.0,0.0,0.0,0,0,862,2,1,22
35543,18,2020-07-06 23:00:00,1596.483,22.2,1.4,87.0,0.0,0.0,0,0,863,2,1,23
35544,18,2020-07-07 00:00:00,1815.588,22.2,1.8,89.0,0.0,0.0,0,0,864,2,2,0
35545,18,2020-07-07 01:00:00,1780.785,22.2,1.2,89.0,0.0,0.0,0,0,865,2,2,1
35546,18,2020-07-07 02:00:00,1794.312,21.6,1.1,92.0,0.0,0.0,0,0,866,2,2,2
35547,18,2020-07-07 03:00:00,1715.8770000000004,21.7,1.8,91.0,0.0,0.0,0,0,867,2,2,3
35548,18,2020-07-07 04:00:00,596.9159999999998,21.6,1.9,90.0,0.0,0.0,0,0,868,2,2,4
35549,18,2020-07-07 05:00:00,539.595,21.3,1.3,90.0,0.0,0.0,0,0,869,2,2,5
35550,18,2020-07-07 06:00:00,628.587,21.6,1.0,89.0,0.0,0.0,0,0,870,2,2,6
35551,18,2020-07-07 07:00:00,1766.934,21.9,1.1,89.0,0.0,0.0,0,0,871,2,2,7
35552,18,2020-07-07 08:00:00,2620.35,22.5,1.3,88.0,0.0,0.0,0,0,872,2,2,8
35553,18,2020-07-07 09:00:00,3008.205,22.9,1.5,86.0,0.0,0.0,0,0,873,2,2,9
35554,18,2020-07-07 10:00:00,3160.6740000000004,23.5,1.2,83.0,0.0,0.0,0,0,874,2,2,10
35555,18,2020-07-07 11:00:00,3216.429,24.7,1.5,79.0,0.0,0.0,0,0,875,2,2,11
35556,18,2020-07-07 12:00:00,3162.105,24.7,2.4,77.0,0.0,0.1,0,0,876,2,2,12
35557,18,2020-07-07 13:00:00,3208.599,25.5,3.0,75.0,0.0,0.0,0,0,877,2,2,13
35558,18,2020-07-07 14:00:00,3193.425,25.6,2.0,72.0,0.0,0.1,0,0,878,2,2,14
35559,18,2020-07-07 15:00:00,3204.414,26.7,2.8,67.0,0.0,0.6,0,0,879,2,2,15
35560,18,2020-07-07 16:00:00,3194.613,27.4,2.6,65.0,0.0,1.0,0,0,880,2,2,16
35561,18,2020-07-07 17:00:00,3203.388,27.2,3.4,65.0,0.0,1.0,0,0,881,2,2,17
35562,18,2020-07-07 18:00:00,3242.754000000001,26.1,3.5,70.0,0.0,1.0,0,0,882,2,2,18
35563,18,2020-07-07 19:00:00,2201.715,24.6,3.1,74.0,0.0,0.6,0,0,883,2,2,19
35564,18,2020-07-07 20:00:00,1370.196,23.1,1.8,82.0,0.0,0.0,0,0,884,2,2,20
35565,18,2020-07-07 21:00:00,1483.159613,21.9,2.6,91.0,0.0,0.0,0,0,885,2,2,21
35566,18,2020-07-07 22:00:00,1254.987,21.6,2.1,93.0,0.0,0.0,0,0,886,2,2,22
35567,18,2020-07-07 23:00:00,1586.898,21.0,1.3,96.0,0.0,0.0,0,0,887,2,2,23
35568,18,2020-07-08 00:00:00,1800.6570000000004,20.9,0.9,96.0,0.0,0.0,0,0,888,2,3,0
35569,18,2020-07-08 01:00:00,1786.698,20.5,0.7,96.0,0.0,0.0,0,0,889,2,3,1
35570,18,2020-07-08 02:00:00,1797.039,20.1,0.7,97.0,0.0,0.0,0,0,890,2,3,2
35571,18,2020-07-08 03:00:00,1731.6989999999996,20.0,1.5,98.0,0.0,0.0,0,0,891,2,3,3
35572,18,2020-07-08 04:00:00,606.231,20.0,0.7,99.0,0.0,0.0,0,0,892,2,3,4
35573,18,2020-07-08 05:00:00,543.2130000000002,20.3,0.4,100.0,0.0,0.0,0,0,893,2,3,5
35574,18,2020-07-08 06:00:00,637.659,20.2,0.7,100.0,0.0,0.0,0,0,894,2,3,6
35575,18,2020-07-08 07:00:00,1262.493,20.5,0.3,100.0,0.0,0.0,0,0,895,2,3,7
35576,18,2020-07-08 08:00:00,2661.147,21.3,1.3,99.0,0.0,0.0,0,0,896,2,3,8
35577,18,2020-07-08 09:00:00,3119.364,22.9,1.9,91.0,0.0,0.2,0,0,897,2,3,9
35578,18,2020-07-08 10:00:00,3269.241,24.6,1.9,82.0,0.0,1.0,0,0,898,2,3,10
35579,18,2020-07-08 11:00:00,3267.405,25.6,1.7,76.0,0.0,0.7,0,0,899,2,3,11
35580,18,2020-07-08 12:00:00,3284.739,27.0,2.0,70.0,0.0,0.7,0,0,900,2,3,12
35581,18,2020-07-08 13:00:00,2482.623,27.4,2.3,66.0,0.0,0.9,0,0,901,2,3,13
35582,18,2020-07-08 14:00:00,2379.132,28.9,2.3,63.0,0.0,0.8,0,0,902,2,3,14
35583,18,2020-07-08 15:00:00,2388.555,28.7,2.6,63.0,0.0,1.0,0,0,903,2,3,15
35584,18,2020-07-08 16:00:00,2910.33,28.7,3.6,60.0,0.0,0.9,0,0,904,2,3,16
35585,18,2020-07-08 17:00:00,3285.414,28.5,3.1,60.0,0.0,1.0,0,0,905,2,3,17
35586,18,2020-07-08 18:00:00,3236.733,27.1,2.7,68.0,0.0,1.0,0,0,906,2,3,18
35587,18,2020-07-08 19:00:00,2560.464,25.6,3.2,74.0,0.0,1.0,0,0,907,2,3,19
35588,18,2020-07-08 20:00:00,1389.312,23.6,2.5,84.0,0.0,0.1,0,0,908,2,3,20
35589,18,2020-07-08 21:00:00,1170.018,22.2,2.3,90.0,0.0,0.0,0,0,909,2,3,21
35590,18,2020-07-08 22:00:00,999.648,20.5,1.6,96.0,0.0,0.0,0,0,910,2,3,22
35591,18,2020-07-08 23:00:00,1546.182,20.4,1.1,98.0,0.0,0.0,0,0,911,2,3,23
35592,18,2020-07-09 00:00:00,1770.849,20.4,1.4,99.0,0.0,0.0,0,0,912,2,4,0
35593,18,2020-07-09 01:00:00,1768.716,20.2,0.7,100.0,0.0,0.0,0,0,913,2,4,1
35594,18,2020-07-09 02:00:00,1774.764,20.3,1.4,100.0,0.0,0.0,0,0,914,2,4,2
35595,18,2020-07-09 03:00:00,1688.364,20.2,1.3,100.0,0.0,0.0,0,0,915,2,4,3
35596,18,2020-07-09 04:00:00,595.431,20.2,0.2,100.0,0.0,0.0,0,0,916,2,4,4
35597,18,2020-07-09 05:00:00,535.194,20.2,0.8,100.0,0.0,0.0,0,0,917,2,4,5
35598,18,2020-07-09 06:00:00,697.428,20.6,0.9,100.0,0.0,0.0,0,0,918,2,4,6
35599,18,2020-07-09 07:00:00,1890.324,21.8,0.8,98.0,0.0,0.0,0,0,919,2,4,7
35600,18,2020-07-09 08:00:00,2760.264,23.7,1.2,90.0,0.0,0.9,0,0,920,2,4,8
35601,18,2020-07-09 09:00:00,3153.546,26.5,1.4,75.0,0.0,1.0,0,0,921,2,4,9
35602,18,2020-07-09 10:00:00,3293.379000000001,28.3,1.6,70.0,0.0,1.0,0,0,922,2,4,10
35603,18,2020-07-09 11:00:00,3355.7490000000007,29.6,1.1,65.0,0.0,1.0,0,0,923,2,4,11
35604,18,2020-07-09 12:00:00,3329.7209999999995,30.3,2.5,56.0,0.0,1.0,0,0,924,2,4,12
35605,18,2020-07-09 13:00:00,3302.829,31.9,1.9,51.0,0.0,1.0,0,0,925,2,4,13
35606,18,2020-07-09 14:00:00,3230.140275,31.8,1.7,47.0,0.0,1.0,0,0,926,2,4,14
35607,18,2020-07-09 15:00:00,3208.572,32.3,3.4,43.0,0.0,0.9,0,0,927,2,4,15
35608,18,2020-07-09 16:00:00,3194.586,32.7,1.3,45.0,0.0,0.6,0,0,928,2,4,16
35609,18,2020-07-09 17:00:00,3193.398,32.0,2.8,45.0,0.0,0.3,0,0,929,2,4,17
35610,18,2020-07-09 18:00:00,3154.41,31.0,1.3,55.0,0.0,0.7,0,0,930,2,4,18
35611,18,2020-07-09 19:00:00,2561.544,31.1,2.6,49.0,0.0,0.7,0,0,931,2,4,19
35612,18,2020-07-09 20:00:00,1410.858,30.0,1.9,53.0,0.0,0.0,0,0,932,2,4,20
35613,18,2020-07-09 21:00:00,1191.456,27.6,0.7,71.0,0.0,0.0,0,0,933,2,4,21
35614,18,2020-07-09 22:00:00,1105.785,26.0,0.7,80.0,0.0,0.0,0,0,934,2,4,22
35615,18,2020-07-09 23:00:00,1691.955,27.9,2.6,65.0,0.0,0.0,0,0,935,2,4,23
35616,18,2020-07-10 00:00:00,1837.782,27.2,2.1,68.0,0.0,0.0,0,0,936,2,5,0
35617,18,2020-07-10 01:00:00,1855.359,26.9,2.1,70.0,0.0,0.0,0,0,937,2,5,1
35618,18,2020-07-10 02:00:00,1847.097,26.4,2.2,71.0,0.0,0.0,0,0,938,2,5,2
35619,18,2020-07-10 03:00:00,1743.822,26.0,2.3,70.0,0.0,0.0,0,0,939,2,5,3
35620,18,2020-07-10 04:00:00,634.5,26.0,2.3,68.0,0.0,0.0,0,0,940,2,5,4
35621,18,2020-07-10 05:00:00,568.2959999999998,25.9,2.5,69.0,0.0,0.0,0,0,941,2,5,5
35622,18,2020-07-10 06:00:00,830.5072941000002,23.8,1.5,85.0,0.6,0.0,0,0,942,2,5,6
35623,18,2020-07-10 07:00:00,2169.018,24.5,2.4,79.0,0.0,0.0,0,0,943,2,5,7
35624,18,2020-07-10 08:00:00,2644.0290000000005,24.6,2.1,78.0,0.0,0.0,0,0,944,2,5,8
35625,18,2020-07-10 09:00:00,2991.114,24.3,1.9,80.0,0.2,0.0,0,0,945,2,5,9
35626,18,2020-07-10 10:00:00,3163.455,25.8,1.7,73.0,0.0,0.0,0,0,946,2,5,10
35627,18,2020-07-10 11:00:00,3159.567,27.7,2.4,66.0,0.0,0.7,0,0,947,2,5,11
35628,18,2020-07-10 12:00:00,3145.5,27.4,2.6,69.0,0.0,0.5,0,0,948,2,5,12
35629,18,2020-07-10 13:00:00,2417.904,26.9,2.9,69.0,0.0,0.4,0,0,949,2,5,13
35630,18,2020-07-10 14:00:00,2390.7960000000007,26.5,3.2,73.0,0.0,0.1,0,0,950,2,5,14
35631,18,2020-07-10 15:00:00,2296.971,27.6,2.4,69.0,0.0,0.4,0,0,951,2,5,15
35632,18,2020-07-10 16:00:00,3003.156,28.0,2.8,67.0,0.0,1.0,0,0,952,2,5,16
35633,18,2020-07-10 17:00:00,3289.788,27.9,3.2,67.0,0.0,1.0,0,0,953,2,5,17
35634,18,2020-07-10 18:00:00,3177.09,28.6,1.7,64.0,0.0,1.0,0,0,954,2,5,18
35635,18,2020-07-10 19:00:00,2473.4970000000008,27.3,2.8,68.0,0.0,0.7,0,0,955,2,5,19
35636,18,2020-07-10 20:00:00,1385.3970000000004,26.1,1.8,71.0,0.0,0.2,0,0,956,2,5,20
35637,18,2020-07-10 21:00:00,1291.491,25.6,2.1,71.0,0.0,0.0,0,0,957,2,5,21
35638,18,2020-07-10 22:00:00,1355.531625,24.7,2.2,73.0,0.0,0.0,0,0,958,2,5,22
35639,18,2020-07-10 23:00:00,1612.737,24.1,1.8,74.0,0.0,0.0,0,0,959,2,5,23
35640,18,2020-07-11 00:00:00,1859.274,23.2,0.5,79.0,0.0,0.0,0,0,960,2,6,0
35641,18,2020-07-11 01:00:00,1845.72,23.1,0.9,80.0,0.0,0.0,0,0,961,2,6,1
35642,18,2020-07-11 02:00:00,1834.542,22.7,1.3,83.0,0.0,0.0,0,0,962,2,6,2
35643,18,2020-07-11 03:00:00,1782.621,22.1,1.5,85.0,0.0,0.0,0,0,963,2,6,3
35644,18,2020-07-11 04:00:00,646.488,21.6,1.0,89.0,0.0,0.0,0,0,964,2,6,4
35645,18,2020-07-11 05:00:00,586.251,21.7,1.4,87.0,0.0,0.0,0,0,965,2,6,5
35646,18,2020-07-11 06:00:00,629.37,22.2,0.3,82.0,0.0,0.0,0,0,966,2,6,6
35647,18,2020-07-11 07:00:00,648.729,23.7,0.8,75.0,0.0,0.7,0,0,967,2,6,7
35648,18,2020-07-11 08:00:00,674.217,25.6,1.8,67.0,0.0,0.9,0,0,968,2,6,8
35649,18,2020-07-11 09:00:00,709.182,26.0,2.0,65.0,0.0,0.8,0,0,969,2,6,9
35650,18,2020-07-11 10:00:00,766.935,27.7,2.4,61.0,0.0,0.8,0,0,970,2,6,10
35651,18,2020-07-11 11:00:00,998.325,28.2,3.5,59.0,0.0,1.0,0,0,971,2,6,11
35652,18,2020-07-11 12:00:00,1041.012,28.3,2.2,58.0,0.0,0.4,0,0,972,2,6,12
35653,18,2020-07-11 13:00:00,1054.62,29.8,4.1,55.0,0.0,0.9,0,0,973,2,6,13
35654,18,2020-07-11 14:00:00,1075.275,30.0,2.8,53.0,0.0,0.9,0,0,974,2,6,14
35655,18,2020-07-11 15:00:00,1076.436,29.8,2.5,55.0,0.0,0.3,0,0,975,2,6,15
35656,18,2020-07-11 16:00:00,1066.203,29.5,1.8,56.0,0.0,0.2,0,0,976,2,6,16
35657,18,2020-07-11 17:00:00,1063.611,29.0,1.8,58.0,0.0,0.0,0,0,977,2,6,17
35658,18,2020-07-11 18:00:00,914.814,28.6,2.5,60.0,0.0,0.0,0,0,978,2,6,18
35659,18,2020-07-11 19:00:00,841.482,27.8,2.4,61.0,0.0,0.2,0,0,979,2,6,19
35660,18,2020-07-11 20:00:00,824.31,27.0,2.2,63.0,0.0,0.0,0,0,980,2,6,20
35661,18,2020-07-11 21:00:00,738.423,26.3,2.4,65.0,0.0,0.0,0,0,981,2,6,21
35662,18,2020-07-11 22:00:00,741.825,25.9,1.0,65.0,0.0,0.0,0,0,982,2,6,22
35663,18,2020-07-11 23:00:00,1382.319,25.4,2.8,65.0,0.0,0.0,0,0,983,2,6,23
35664,18,2020-07-12 00:00:00,1445.3370000000002,24.9,1.8,67.0,0.0,0.0,0,0,984,2,0,0
35665,18,2020-07-12 01:00:00,1417.419,24.7,2.0,67.0,0.0,0.0,0,0,985,2,0,1
35666,18,2020-07-12 02:00:00,1408.914,24.4,2.3,68.0,0.0,0.0,0,0,986,2,0,2
35667,18,2020-07-12 03:00:00,1437.4260000000004,23.8,1.8,70.0,0.0,0.0,0,0,987,2,0,3
35668,18,2020-07-12 04:00:00,573.021,23.7,2.6,69.0,0.0,0.0,0,0,988,2,0,4
35669,18,2020-07-12 05:00:00,518.778,23.2,2.5,70.0,0.0,0.0,0,0,989,2,0,5
35670,18,2020-07-12 06:00:00,514.7280000000002,23.2,2.7,70.0,0.0,0.0,0,0,990,2,0,6
35671,18,2020-07-12 07:00:00,546.696,23.4,2.2,69.0,0.0,0.0,0,0,991,2,0,7
35672,18,2020-07-12 08:00:00,600.7769999999998,24.0,3.5,70.0,0.0,0.0,0,0,992,2,0,8
35673,18,2020-07-12 09:00:00,602.559,24.0,3.7,72.0,0.0,0.0,0,0,993,2,0,9
35674,18,2020-07-12 10:00:00,631.1331,24.2,3.5,73.0,0.0,0.0,0,0,994,2,0,10
35675,18,2020-07-12 11:00:00,1014.687,25.0,3.0,71.0,0.0,0.0,0,0,995,2,0,11
35676,18,2020-07-12 12:00:00,1008.315,25.2,2.4,71.0,0.0,0.0,0,0,996,2,0,12
35677,18,2020-07-12 13:00:00,1018.629,25.3,2.8,72.0,0.0,0.0,0,0,997,2,0,13
35678,18,2020-07-12 14:00:00,1062.504,25.1,3.3,75.0,0.0,0.0,0,0,998,2,0,14
35679,18,2020-07-12 15:00:00,1075.734,25.1,3.0,76.0,0.0,0.0,0,0,999,2,0,15
35680,18,2020-07-12 16:00:00,1094.553,23.9,2.5,86.0,0.2,0.0,0,0,1000,2,0,16
35681,18,2020-07-12 17:00:00,1116.045,22.9,1.9,91.0,0.8,0.0,0,0,1001,2,0,17
35682,18,2020-07-12 18:00:00,801.225,22.3,3.1,91.0,0.8,0.0,0,0,1002,2,0,18
35683,18,2020-07-12 19:00:00,764.694,22.0,3.2,92.0,0.7,0.0,0,0,1003,2,0,19
35684,18,2020-07-12 20:00:00,741.798,21.6,2.2,94.0,0.6,0.0,0,0,1004,2,0,20
35685,18,2020-07-12 21:00:00,628.29,21.4,3.3,95.0,1.2,0.0,0,0,1005,2,0,21
35686,18,2020-07-12 22:00:00,620.406,21.4,4.2,92.0,0.0,0.0,0,0,1006,2,0,22
35687,18,2020-07-12 23:00:00,1355.481,21.3,4.0,91.0,0.0,0.0,0,0,1007,2,0,23
35688,18,2020-07-13 00:00:00,1436.211,20.8,4.2,94.0,0.5,0.0,0,0,1008,2,1,0
35689,18,2020-07-13 01:00:00,1423.494,20.3,4.3,95.0,2.5,0.0,0,0,1009,2,1,1
35690,18,2020-07-13 02:00:00,1402.6229999999996,19.4,4.5,96.0,5.6,0.0,0,0,1010,2,1,2
35691,18,2020-07-13 03:00:00,1394.766,19.0,4.4,97.0,5.9,0.0,0,0,1011,2,1,3
35692,18,2020-07-13 04:00:00,580.635,18.7,4.8,97.0,4.2,0.0,0,0,1012,2,1,4
35693,18,2020-07-13 05:00:00,535.0319999999998,18.6,5.7,97.0,2.5,0.0,0,0,1013,2,1,5
35694,18,2020-07-13 06:00:00,637.146,18.4,4.8,97.0,2.4,0.0,0,0,1014,2,1,6
35695,18,2020-07-13 07:00:00,2225.34,18.3,5.2,97.0,3.0,0.0,0,0,1015,2,1,7
35696,18,2020-07-13 08:00:00,2575.449,18.5,3.9,98.0,4.3,0.0,0,0,1016,2,1,8
35697,18,2020-07-13 09:00:00,2958.228,18.8,3.9,97.0,2.6,0.0,0,0,1017,2,1,9
35698,18,2020-07-13 10:00:00,3108.2670000000007,19.2,4.7,96.0,1.5,0.0,0,0,1018,2,1,10
35699,18,2020-07-13 11:00:00,3137.454,19.3,4.6,94.0,1.5,0.0,0,0,1019,2,1,11
35700,18,2020-07-13 12:00:00,3131.271,19.1,4.1,96.0,2.0,0.0,0,0,1020,2,1,12
35701,18,2020-07-13 13:00:00,2371.545,19.1,4.1,97.0,1.3,0.0,0,0,1021,2,1,13
35702,18,2020-07-13 14:00:00,2210.463,19.5,3.1,97.0,1.0,0.0,0,0,1022,2,1,14
35703,18,2020-07-13 15:00:00,2535.219,19.6,3.3,98.0,1.6,0.0,0,0,1023,2,1,15
35704,18,2020-07-13 16:00:00,3142.179,19.8,2.4,97.0,0.8,0.0,0,0,1024,2,1,16
35705,18,2020-07-13 17:00:00,3080.781,20.2,3.4,92.0,0.1,0.0,0,0,1025,2,1,17
35706,18,2020-07-13 18:00:00,2684.367,19.7,3.0,94.0,0.0,0.0,0,0,1026,2,1,18
35707,18,2020-07-13 19:00:00,2297.295,19.5,2.3,95.0,0.2,0.0,0,0,1027,2,1,19
35708,18,2020-07-13 20:00:00,1358.991,19.1,3.8,95.0,0.4,0.0,0,0,1028,2,1,20
35709,18,2020-07-13 21:00:00,1130.787,18.8,3.5,96.0,2.9,0.0,0,0,1029,2,1,21
35710,18,2020-07-13 22:00:00,967.248,19.1,3.0,93.0,0.0,0.0,0,0,1030,2,1,22
35711,18,2020-07-13 23:00:00,1531.764,18.8,1.9,95.0,0.1,0.0,0,0,1031,2,1,23
35712,18,2020-07-14 00:00:00,1804.761,18.4,1.0,98.0,0.8,0.0,0,0,1032,2,2,0
35713,18,2020-07-14 01:00:00,1572.102,18.1,2.7,100.0,4.7,0.0,0,0,1033,2,2,1
35714,18,2020-07-14 02:00:00,1437.696,18.1,3.1,100.0,3.7,0.0,0,0,1034,2,2,2
35715,18,2020-07-14 03:00:00,1337.661,17.9,2.8,98.0,5.5,0.0,0,0,1035,2,2,3
35716,18,2020-07-14 04:00:00,741.0419999999998,18.2,3.9,93.0,1.2,0.0,0,0,1036,2,2,4
35717,18,2020-07-14 05:00:00,1006.027955,18.0,2.5,93.0,0.6,0.0,0,0,1037,2,2,5
35718,18,2020-07-14 06:00:00,706.7674286,17.6,1.9,96.0,0.3,0.0,0,0,1038,2,2,6
35719,18,2020-07-14 07:00:00,1807.591846,17.8,2.0,98.0,0.2,0.0,0,0,1039,2,2,7
35720,18,2020-07-14 08:00:00,2518.992,18.7,2.4,94.0,0.0,0.0,0,0,1040,2,2,8
35721,18,2020-07-14 09:00:00,2916.405,19.6,3.0,85.0,0.0,0.0,0,0,1041,2,2,9
35722,18,2020-07-14 10:00:00,3058.992,20.7,2.2,82.0,0.0,0.0,0,0,1042,2,2,10
35723,18,2020-07-14 11:00:00,3096.387,21.0,2.9,76.0,0.0,0.0,0,0,1043,2,2,11
35724,18,2020-07-14 12:00:00,3070.278,21.7,2.5,75.0,0.0,0.0,0,0,1044,2,2,12
35725,18,2020-07-14 13:00:00,2301.804,22.4,3.0,73.0,0.0,0.0,0,0,1045,2,2,13
35726,18,2020-07-14 14:00:00,2182.9770000000008,22.4,2.7,74.0,0.0,0.0,0,0,1046,2,2,14
35727,18,2020-07-14 15:00:00,2542.212,23.1,2.9,69.0,0.0,0.0,0,0,1047,2,2,15
35728,18,2020-07-14 16:00:00,3064.176,23.7,1.9,67.0,0.0,0.0,0,0,1048,2,2,16
35729,18,2020-07-14 17:00:00,3061.8,23.2,1.4,69.0,0.0,0.0,0,0,1049,2,2,17
35730,18,2020-07-14 18:00:00,2918.457000000001,22.5,1.4,73.0,0.0,0.0,0,0,1050,2,2,18
35731,18,2020-07-14 19:00:00,2297.673,22.3,1.0,75.0,0.0,0.0,0,0,1051,2,2,19
35732,18,2020-07-14 20:00:00,1375.65,22.3,0.8,73.0,0.0,0.0,0,0,1052,2,2,20
35733,18,2020-07-14 21:00:00,1409.83875,22.1,0.9,75.0,0.0,0.0,0,0,1053,2,2,21
35734,18,2020-07-14 22:00:00,1183.3722,21.7,1.0,77.0,0.0,0.0,0,0,1054,2,2,22
35735,18,2020-07-14 23:00:00,1531.845,21.7,1.0,74.0,0.0,0.0,0,0,1055,2,2,23
35736,18,2020-07-15 00:00:00,1812.213,21.5,1.1,73.0,0.0,0.0,0,0,1056,2,3,0
35737,18,2020-07-15 01:00:00,1815.372,21.1,0.6,74.0,0.0,0.0,0,0,1057,2,3,1
35738,18,2020-07-15 02:00:00,1810.404,20.0,1.1,85.0,0.0,0.0,0,0,1058,2,3,2
35739,18,2020-07-15 03:00:00,1730.484,19.3,1.1,88.0,0.0,0.0,0,0,1059,2,3,3
35740,18,2020-07-15 04:00:00,605.016,19.0,0.5,93.0,0.2,0.0,0,0,1060,2,3,4
35741,18,2020-07-15 05:00:00,542.025,18.7,0.3,97.0,0.0,0.0,0,0,1061,2,3,5
35742,18,2020-07-15 06:00:00,698.445,19.2,0.9,96.0,0.0,0.0,0,0,1062,2,3,6
35743,18,2020-07-15 07:00:00,2196.801,19.9,1.6,84.0,0.0,0.0,0,0,1063,2,3,7
35744,18,2020-07-15 08:00:00,2531.601,20.9,1.6,79.0,0.0,0.4,0,0,1064,2,3,8
35745,18,2020-07-15 09:00:00,2920.86,21.6,1.8,75.0,0.0,0.2,0,0,1065,2,3,9
35746,18,2020-07-15 10:00:00,3074.706,23.4,1.4,66.0,0.0,0.7,0,0,1066,2,3,10
35747,18,2020-07-15 11:00:00,3145.77,24.0,1.9,59.0,0.0,1.0,0,0,1067,2,3,11
35748,18,2020-07-15 12:00:00,3144.042,24.8,2.3,59.0,0.0,1.0,0,0,1068,2,3,12
35749,18,2020-07-15 13:00:00,2497.4415,25.0,1.7,60.0,0.0,0.9,0,0,1069,2,3,13
35750,18,2020-07-15 14:00:00,2217.456,27.0,1.5,57.0,0.0,0.8,0,0,1070,2,3,14
35751,18,2020-07-15 15:00:00,2488.293,26.4,1.5,55.0,0.0,0.8,0,0,1071,2,3,15
35752,18,2020-07-15 16:00:00,3111.21,27.5,1.5,56.0,0.0,0.9,0,0,1072,2,3,16
35753,18,2020-07-15 17:00:00,3094.065,26.6,1.9,60.0,0.0,0.9,0,0,1073,2,3,17
35754,18,2020-07-15 18:00:00,2897.505,25.7,2.8,62.0,0.0,1.0,0,0,1074,2,3,18
35755,18,2020-07-15 19:00:00,2315.331,24.5,2.8,64.0,0.0,1.0,0,0,1075,2,3,19
35756,18,2020-07-15 20:00:00,1409.454,22.6,1.4,74.0,0.0,0.2,0,0,1076,2,3,20
35757,18,2020-07-15 21:00:00,1183.896,21.4,0.4,83.0,0.0,0.0,0,0,1077,2,3,21
